@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-29.050000000, 5.026041667
-23.150000000, 72.781250000
-25.310000000, 50.192708333
-23.480000000, 43.432291667
-23.930000000, 22.817708333
-33.270000000, 1.338541667
-25.370000000, 25.791666667
-30.110000000, 5.713541667
-25.200000000, 20.390625000
-27.560000000, 6.937500000
-30.000000000, 6.921875000
-33.080000000, 3.937500000
-21.910000000, 115.822916667
-27.950000000, 10.729166667
-29.800000000, 5.442708333
-21.190000000, 173.526041667
-27.540000000, 14.182291667
-28.550000000, 12.406250000
-28.400000000, 8.588541667
-22.620000000, 167.062500000
-28.970000000, 8.437500000
-25.760000000, 24.651041667
-23.420000000, 69.520833333
-25.250000000, 23.380208333
-26.980000000, 22.078125000
-28.510000000, 7.572916667
-27.560000000, 14.614583333
-31.090000000, 1.994791667
-25.510000000, 31.416666667
-26.100000000, 29.713541667
-25.730000000, 32.598958333
-26.820000000, 16.348958333
-26.050000000, 22.468750000
-32.030000000, 1.203125000
-24.680000000, 62.109375000
-25.600000000, 15.666666667
-29.530000000, 6.322916667
-26.520000000, 26.062500000
-22.940000000, 49.005208333
-23.870000000, 74.848958333
-23.200000000, 55.572916667
-25.850000000, 25.291666667
-16.420000000, 1250.552083333
-24.080000000, 18.161458333
-33.070000000, 0.979166667
-19.540000000, 172.869791667
-25.850000000, 19.833333333
-26.970000000, 22.390625000
-28.770000000, 10.973958333
-31.020000000, 3.213541667
-25.640000000, 30.557291667
-34.920000000, 0.276041667
-30.480000000, 5.015625000
-31.080000000, 2.572916667
-29.960000000, 4.088541667
-28.890000000, 7.750000000
-32.920000000, 1.322916667
-30.620000000, 3.375000000
-31.080000000, 2.833333333
-30.410000000, 5.197916667
-24.600000000, 36.463541667
-25.610000000, 17.630208333
-25.440000000, 27.750000000
-31.720000000, 2.213541667
-31.120000000, 4.817708333
-19.920000000, 249.026041667
-23.870000000, 45.817708333
-19.380000000, 415.890625000
-33.090000000, 1.098958333
-27.700000000, 13.656250000
-29.580000000, 3.598958333
-26.290000000, 29.760416667
-28.850000000, 7.369791667
-26.990000000, 31.817708333
-27.070000000, 13.848958333
-31.420000000, 4.473958333
-28.580000000, 11.921875000
-30.800000000, 2.380208333
-30.150000000, 4.010416667
-24.340000000, 43.359375000
-26.860000000, 20.151041667
-28.500000000, 12.734375000
-24.790000000, 44.046875000
-29.180000000, 10.484375000
-21.220000000, 233.677083333
-25.740000000, 30.354166667
-29.740000000, 5.130208333
-27.400000000, 18.557291667
-20.290000000, 143.833333333
-25.110000000, 37.406250000
-26.830000000, 18.473958333
-33.580000000, 1.713541667
-24.840000000, 36.088541667
-26.130000000, 26.734375000
-23.680000000, 42.937500000
-25.990000000, 22.135416667
-29.420000000, 4.526041667
-25.300000000, 38.468750000
-23.890000000, 41.416666667
-26.230000000, 19.072916667
-26.000000000, 24.614583333
-24.560000000, 45.822916667
-21.920000000, 95.989583333
-33.230000000, 1.322916667
-29.400000000, 3.864583333
-26.200000000, 28.255208333
-27.220000000, 17.531250000
-24.960000000, 40.630208333
-17.260000000, 1120.822916667
-29.960000000, 3.984375000
-27.710000000, 7.864583333
-25.080000000, 33.302083333
-28.650000000, 13.354166667
-24.730000000, 42.005208333
-27.350000000, 9.473958333
-25.000000000, 29.093750000
-32.760000000, 1.057291667
-30.630000000, 3.307291667
-22.330000000, 92.671875000
-31.540000000, 3.026041667
-26.040000000, 23.739583333
-26.530000000, 17.770833333
-24.280000000, 34.171875000
-26.780000000, 17.328125000
-29.840000000, 10.322916667
-33.310000000, 1.750000000
-28.340000000, 8.317708333
-29.570000000, 3.682291667
-27.250000000, 18.432291667
-21.990000000, 80.604166667
-22.820000000, 79.302083333
-20.050000000, 274.994791667
-29.780000000, 5.421875000
-24.360000000, 58.656250000
-22.150000000, 152.703125000
-26.520000000, 24.458333333
-28.330000000, 9.432291667
-18.270000000, 818.197916667
-27.050000000, 12.640625000
-29.320000000, 3.411458333
-29.310000000, 6.494791667
-21.940000000, 91.447916667
-24.750000000, 31.432291667
-25.600000000, 54.458333333
-31.040000000, 1.968750000
-19.600000000, 218.552083333
-31.150000000, 3.578125000
-30.960000000, 3.963541667
-25.290000000, 25.401041667
-32.720000000, 0.755208333
-33.830000000, 1.187500000
-24.980000000, 63.979166667
-30.740000000, 4.640625000
-25.790000000, 18.421875000
-25.400000000, 34.984375000
-25.440000000, 60.140625000
-29.090000000, 6.000000000
-26.170000000, 29.843750000
-21.710000000, 202.958333333
-21.020000000, 190.473958333
-29.180000000, 5.932291667
-30.860000000, 3.234375000
-24.440000000, 43.635416667
-24.140000000, 52.401041667
-31.790000000, 2.218750000
-22.830000000, 73.192708333
-26.950000000, 9.682291667
-33.440000000, 1.010416667
-25.850000000, 29.552083333
-26.920000000, 18.140625000
-23.030000000, 44.302083333
-25.710000000, 19.322916667
-32.880000000, 1.046875000
-25.220000000, 34.817708333
-24.340000000, 44.546875000
-25.980000000, 21.687500000
-18.850000000, 482.515625000
-23.970000000, 71.020833333
-26.520000000, 26.130208333
-27.770000000, 14.223958333
-24.960000000, 28.390625000
-24.260000000, 46.416666667
-26.830000000, 16.046875000
-23.400000000, 50.265625000
-27.210000000, 10.052083333
-28.260000000, 8.708333333
-29.540000000, 5.609375000
-25.530000000, 36.244791667
-25.730000000, 23.223958333
-19.480000000, 311.458333333
-27.250000000, 10.031250000
-32.190000000, 3.744791667
-29.530000000, 4.088541667
-23.710000000, 47.255208333
-29.330000000, 3.078125000
-24.880000000, 49.369791667
-31.580000000, 2.000000000
-34.760000000, 0.536458333
-23.740000000, 71.942708333
-29.890000000, 5.854166667
-28.530000000, 9.072916667
-27.120000000, 15.770833333
-23.260000000, 93.119791667
-24.790000000, 42.104166667
-24.410000000, 31.223958333
-24.100000000, 58.500000000
-25.240000000, 33.281250000
-28.320000000, 6.026041667
-21.760000000, 200.979166667
-27.320000000, 18.656250000
-24.690000000, 40.515625000
-25.740000000, 28.687500000
-30.530000000, 2.192708333
-24.000000000, 107.296875000
-26.050000000, 11.994791667
-31.240000000, 7.145833333
-25.510000000, 25.505208333
-24.350000000, 65.276041667
-27.100000000, 31.119791667
-21.870000000, 100.609375000
-28.120000000, 8.859375000
-26.270000000, 30.062500000
-23.560000000, 99.817708333
-24.720000000, 65.442708333
-29.910000000, 6.562500000
-27.960000000, 14.411458333
-28.090000000, 13.734375000
-25.010000000, 45.484375000
-26.960000000, 21.255208333
-28.480000000, 8.895833333
-21.800000000, 67.406250000
-27.410000000, 9.510416667
-26.560000000, 16.380208333
-22.140000000, 80.286458333
-23.780000000, 26.187500000
-27.370000000, 16.427083333
-30.620000000, 3.942708333
-32.360000000, 0.968750000
-21.350000000, 119.895833333
-23.080000000, 104.250000000
-29.300000000, 9.083333333
-30.290000000, 3.125000000
-23.430000000, 70.442708333
-33.770000000, 1.005208333
-27.520000000, 16.979166667
-27.860000000, 18.838541667
-24.220000000, 20.406250000
-21.300000000, 152.182291667
-27.360000000, 12.854166667
-20.920000000, 275.036458333
-28.880000000, 5.208333333
-27.410000000, 11.494791667
-24.840000000, 57.947916667
-21.080000000, 109.666666667
-21.920000000, 113.395833333
-24.230000000, 77.390625000
-25.280000000, 37.588541667
-27.270000000, 15.937500000
-27.480000000, 14.067708333
-32.920000000, 1.026041667
-32.270000000, 3.015625000
-28.840000000, 6.744791667
-29.180000000, 4.583333333
-25.420000000, 31.734375000
-23.410000000, 46.114583333
-26.540000000, 17.843750000
-34.710000000, 0.671875000
-26.500000000, 33.520833333
-33.100000000, 1.223958333
-28.970000000, 5.776041667
-26.220000000, 22.192708333
-24.160000000, 55.791666667
-25.400000000, 22.843750000
-29.780000000, 7.260416667
-25.950000000, 30.322916667
-24.070000000, 71.546875000
-26.400000000, 18.552083333
-27.950000000, 7.510416667
-25.680000000, 30.385416667
-27.130000000, 7.916666667
-29.930000000, 5.552083333
-24.970000000, 46.380208333
-23.590000000, 68.468750000
-30.100000000, 5.723958333
-26.000000000, 24.750000000
-23.310000000, 59.557291667
-32.590000000, 1.015625000
-18.710000000, 405.380208333
-29.920000000, 6.625000000
-27.870000000, 8.864583333
-30.410000000, 3.052083333
-25.490000000, 11.791666667
-25.640000000, 11.463541667
-24.750000000, 37.322916667
-26.260000000, 15.692708333
-32.130000000, 1.276041667
-25.700000000, 30.250000000
-25.680000000, 28.671875000
-29.990000000, 5.546875000
-27.490000000, 18.270833333
-25.930000000, 21.031250000
-30.830000000, 4.848958333
-29.000000000, 6.937500000
-31.720000000, 2.161458333
-25.990000000, 18.932291667
-28.110000000, 10.822916667
-29.530000000, 6.682291667
-26.440000000, 34.786458333
-27.870000000, 10.500000000
-30.240000000, 2.484375000
-18.170000000, 330.343750000
-26.840000000, 17.906250000
-25.680000000, 40.718750000
-24.370000000, 37.593750000
-25.280000000, 27.447916667
-33.540000000, 0.812500000
-21.300000000, 206.645833333
-24.750000000, 35.411458333
-23.120000000, 50.692708333
-26.110000000, 15.807291667
-29.670000000, 7.385416667
-30.060000000, 6.583333333
-28.480000000, 8.822916667
-27.020000000, 18.734375000
-21.220000000, 237.489583333
-27.390000000, 9.979166667
-24.960000000, 28.322916667
-25.500000000, 38.036458333
-32.920000000, 1.510416667
-27.780000000, 10.437500000
-30.200000000, 4.276041667
-24.010000000, 40.677083333
-31.710000000, 2.661458333
-29.810000000, 5.010416667
-29.670000000, 4.354166667
-27.520000000, 8.625000000
-22.900000000, 149.880208333
-26.740000000, 15.463541667
-30.770000000, 6.083333333
-26.370000000, 26.041666667
-26.500000000, 24.041666667
-30.990000000, 3.562500000
-20.670000000, 237.343750000
-28.880000000, 6.255208333
-26.400000000, 27.953125000
-24.400000000, 23.640625000
-27.360000000, 21.838541667
-27.060000000, 29.010416667
-24.120000000, 64.666666667
-27.580000000, 18.500000000
-25.750000000, 29.572916667
-30.570000000, 5.411458333
-26.580000000, 22.052083333
-23.770000000, 66.927083333
-23.100000000, 65.234375000
-18.690000000, 367.958333333
-23.150000000, 96.479166667
-23.000000000, 84.213541667
-27.210000000, 17.307291667
-26.210000000, 17.062500000
-27.850000000, 14.244791667
-26.290000000, 25.927083333
-30.240000000, 5.364583333
-23.620000000, 52.437500000
-22.910000000, 44.854166667
-27.250000000, 13.369791667
-25.220000000, 17.453125000
-32.930000000, 3.010416667
-27.690000000, 15.895833333
-23.530000000, 23.354166667
-30.600000000, 3.302083333
-21.020000000, 191.166666667
-22.690000000, 87.364583333
-24.370000000, 35.682291667
-30.870000000, 4.276041667
-29.580000000, 10.989583333
-30.040000000, 4.989583333
-25.170000000, 34.776041667
-25.690000000, 16.406250000
-29.980000000, 4.421875000
-25.610000000, 23.156250000
-23.480000000, 71.031250000
-27.800000000, 12.479166667
-24.550000000, 23.843750000
-18.270000000, 843.312500000
-30.300000000, 7.859375000
-20.550000000, 242.213541667
-25.930000000, 37.130208333
-26.390000000, 24.994791667
-24.560000000, 42.781250000
-31.660000000, 1.953125000
-23.770000000, 25.645833333
-26.630000000, 24.916666667
-25.570000000, 24.348958333
-30.270000000, 3.369791667
-27.260000000, 17.588541667
-20.720000000, 201.791666667
-24.710000000, 20.588541667
-29.080000000, 7.656250000
-16.700000000, 1030.994791667
-32.250000000, 1.916666667
-26.150000000, 26.604166667
-29.060000000, 7.010416667
-28.110000000, 10.572916667
-24.250000000, 78.020833333
-31.500000000, 1.979166667
-31.370000000, 4.364583333
-30.100000000, 6.796875000
-28.100000000, 10.598958333
-26.270000000, 23.010416667
-25.190000000, 27.161458333
-27.260000000, 15.838541667
-26.650000000, 28.109375000
-20.930000000, 168.156250000
-27.310000000, 8.958333333
-24.910000000, 42.197916667
-21.690000000, 106.187500000
-32.220000000, 1.213541667
-30.260000000, 3.927083333
-30.830000000, 3.479166667
-24.980000000, 27.645833333
-24.580000000, 35.364583333
-31.370000000, 3.885416667
-31.860000000, 2.906250000
-26.740000000, 27.067708333
-24.830000000, 20.187500000
-24.780000000, 19.333333333
-25.270000000, 16.151041667
-25.520000000, 27.921875000
-23.890000000, 38.541666667
-25.690000000, 26.062500000
-28.550000000, 10.244791667
-23.520000000, 35.395833333
-30.640000000, 1.661458333
-34.680000000, 0.661458333
-25.920000000, 24.098958333
-29.180000000, 7.947916667
-27.270000000, 15.885416667
-29.120000000, 4.989583333
-27.260000000, 16.031250000
-24.070000000, 32.239583333
-25.470000000, 23.432291667
-26.640000000, 18.000000000
-28.750000000, 8.744791667
-25.760000000, 22.432291667
-25.070000000, 35.770833333
-32.640000000, 2.177083333
-24.990000000, 22.708333333
-33.040000000, 2.385416667
-26.020000000, 25.942708333
-25.850000000, 26.572916667
-21.120000000, 105.109375000
-29.150000000, 6.083333333
-21.860000000, 107.895833333
-30.070000000, 6.072916667
-28.810000000, 4.770833333
-23.770000000, 73.286458333
-29.980000000, 3.427083333
-31.860000000, 2.192708333
-18.990000000, 321.005208333
-22.470000000, 90.223958333
-28.590000000, 6.520833333
-19.480000000, 325.208333333
-27.360000000, 12.968750000
-22.060000000, 123.807291667
-23.580000000, 106.588541667
-24.730000000, 21.281250000
-29.180000000, 12.291666667
-26.440000000, 15.359375000
-23.680000000, 48.182291667
-27.130000000, 22.890625000
-17.730000000, 899.203125000
-26.670000000, 9.744791667
-26.920000000, 15.989583333
-31.360000000, 2.895833333
-19.830000000, 280.885416667
-27.250000000, 18.041666667
-28.230000000, 5.312500000
-28.670000000, 9.942708333
-27.280000000, 7.125000000
-28.060000000, 10.015625000
-30.230000000, 2.427083333
-23.110000000, 96.635416667
-31.830000000, 5.104166667
-20.320000000, 264.526041667
-28.300000000, 5.151041667
-26.000000000, 26.567708333
-30.130000000, 2.781250000
-22.890000000, 61.744791667
-27.680000000, 16.484375000
-28.200000000, 7.161458333
-23.760000000, 39.708333333
-28.360000000, 7.015625000
-29.190000000, 5.708333333
-27.950000000, 7.625000000
-33.040000000, 1.963541667
-33.460000000, 1.093750000
-22.850000000, 84.536458333
-27.500000000, 10.463541667
-29.280000000, 7.927083333
-20.010000000, 182.645833333
-26.350000000, 11.786458333
-22.620000000, 88.640625000
-33.640000000, 0.890625000
-31.430000000, 3.885416667
-32.240000000, 2.635416667
-29.910000000, 4.192708333
-29.170000000, 6.098958333
-29.850000000, 5.640625000
-30.310000000, 5.416666667
-23.880000000, 71.968750000
-27.180000000, 19.088541667
-19.960000000, 295.000000000
-24.430000000, 65.921875000
-24.140000000, 34.572916667
-20.580000000, 233.531250000
-27.280000000, 22.630208333
-25.030000000, 30.098958333
-20.270000000, 229.453125000
-24.170000000, 21.541666667
-23.360000000, 68.697916667
-25.980000000, 15.776041667
-29.980000000, 5.661458333
-30.190000000, 3.911458333
-26.850000000, 21.390625000
-20.990000000, 113.109375000
-28.840000000, 13.239583333
-29.910000000, 3.468750000
-33.480000000, 0.781250000
-24.240000000, 39.447916667
-25.930000000, 30.963541667
-23.450000000, 72.822916667
-26.170000000, 12.942708333
-30.580000000, 4.494791667
-21.590000000, 136.776041667
-29.200000000, 8.052083333
-23.140000000, 97.619791667
-25.760000000, 24.067708333
-29.250000000, 3.093750000
-22.880000000, 81.401041667
-26.560000000, 17.067708333
-27.380000000, 12.583333333
-30.980000000, 4.406250000
-23.530000000, 20.432291667
-28.160000000, 20.401041667
-24.430000000, 55.208333333
-29.850000000, 7.427083333
-21.860000000, 63.109375000
-29.910000000, 5.359375000
-24.450000000, 53.651041667
-23.040000000, 69.750000000
-24.030000000, 34.916666667
-20.530000000, 237.244791667
-29.240000000, 6.078125000
-23.690000000, 76.020833333
-25.470000000, 16.729166667
-32.340000000, 1.229166667
-27.970000000, 10.333333333
-23.860000000, 113.697916667
-26.470000000, 27.713541667
-25.850000000, 16.072916667
-27.300000000, 10.635416667
-28.300000000, 16.250000000
-28.920000000, 3.838541667
-33.350000000, 3.229166667
-28.700000000, 7.531250000
-31.880000000, 1.947916667
-24.610000000, 21.098958333
-25.670000000, 13.791666667
-25.150000000, 59.973958333
-29.820000000, 3.817708333
-26.890000000, 11.468750000
-26.530000000, 9.848958333
-27.070000000, 10.718750000
-29.250000000, 4.078125000
-24.790000000, 37.604166667
-25.410000000, 27.046875000
-18.800000000, 625.145833333
-29.480000000, 6.067708333
-28.850000000, 7.864583333
-24.610000000, 58.729166667
-27.060000000, 10.812500000
-26.500000000, 22.276041667
-27.460000000, 17.380208333
-30.300000000, 8.406250000
-26.920000000, 17.026041667
-26.380000000, 29.359375000
-29.120000000, 6.604166667
-27.040000000, 15.703125000
-25.390000000, 31.942708333
-29.430000000, 5.973958333
-28.750000000, 11.223958333
-30.400000000, 2.317708333
-29.100000000, 5.375000000
-26.370000000, 11.010416667
-30.530000000, 3.703125000
-26.560000000, 23.057291667
-23.970000000, 52.005208333
-25.700000000, 25.265625000
-27.220000000, 9.546875000
-29.230000000, 7.067708333
-24.750000000, 33.421875000
-25.020000000, 27.802083333
-23.400000000, 59.041666667
-25.670000000, 25.244791667
-25.040000000, 23.411458333
-22.030000000, 151.333333333
-28.790000000, 4.770833333
-26.880000000, 16.109375000
-22.860000000, 100.890625000
-28.440000000, 11.375000000
-28.210000000, 11.921875000
-23.310000000, 46.875000000
-26.080000000, 28.828125000
-22.330000000, 65.286458333
-29.280000000, 6.359375000
-25.470000000, 24.062500000
-24.040000000, 61.432291667
-25.230000000, 20.645833333
-21.190000000, 166.031250000
-23.430000000, 31.645833333
-29.230000000, 7.390625000
-19.100000000, 485.843750000
-26.130000000, 34.083333333
-30.580000000, 5.192708333
-27.450000000, 11.031250000
-28.860000000, 3.697916667
-26.080000000, 29.250000000
-21.920000000, 109.442708333
-32.140000000, 1.125000000
-29.970000000, 4.968750000
-24.120000000, 40.963541667
-29.340000000, 7.656250000
-23.860000000, 113.661458333
-23.010000000, 58.364583333
-29.330000000, 5.557291667
-27.600000000, 20.125000000
-31.330000000, 3.125000000
-26.240000000, 22.885416667
-30.640000000, 2.921875000
-33.620000000, 1.484375000
-18.610000000, 338.630208333
-25.490000000, 28.390625000
-24.450000000, 35.510416667
-26.690000000, 20.026041667
-22.260000000, 81.333333333
-25.370000000, 40.562500000
-20.180000000, 237.296875000
-29.820000000, 4.364583333
-29.910000000, 4.895833333
-32.350000000, 1.140625000
-29.240000000, 3.723958333
-28.740000000, 6.177083333
-24.700000000, 14.088541667
-25.370000000, 41.822916667
-28.350000000, 6.182291667
-25.810000000, 39.302083333
-23.480000000, 51.015625000
-24.490000000, 67.656250000
-30.800000000, 7.354166667
-28.330000000, 9.583333333
-25.140000000, 24.739583333
-25.100000000, 13.875000000
-24.370000000, 46.755208333
-28.020000000, 16.177083333
-24.280000000, 44.005208333
-24.920000000, 26.953125000
-24.400000000, 53.505208333
-25.650000000, 16.203125000
-31.930000000, 2.010416667
-20.630000000, 150.083333333
-26.140000000, 23.442708333
-26.080000000, 26.755208333
-25.140000000, 26.156250000
-29.360000000, 4.020833333
-33.780000000, 1.307291667
-31.330000000, 2.625000000
-28.700000000, 5.671875000
-26.180000000, 24.994791667
-26.020000000, 23.781250000
-26.740000000, 7.776041667
-25.790000000, 35.833333333
-28.590000000, 7.067708333
-25.830000000, 18.802083333
-20.320000000, 226.875000000
-30.860000000, 5.098958333
-20.720000000, 212.046875000
-30.380000000, 4.567708333
-24.830000000, 42.510416667
-28.310000000, 18.729166667
-31.240000000, 4.473958333
-25.060000000, 49.291666667
-25.150000000, 25.442708333
-27.180000000, 16.145833333
-30.470000000, 3.651041667
-25.900000000, 16.645833333
-21.830000000, 107.307291667
-26.530000000, 9.359375000
-22.070000000, 104.380208333
-25.000000000, 36.541666667
-24.870000000, 24.010416667
-21.210000000, 129.661458333
-25.270000000, 42.437500000
-23.580000000, 104.713541667
-21.520000000, 123.552083333
-29.490000000, 6.656250000
-26.590000000, 11.067708333
-31.640000000, 1.796875000
-29.220000000, 8.562500000
-24.560000000, 32.250000000
-29.120000000, 4.744791667
-30.800000000, 7.723958333
-33.110000000, 0.760416667
-23.480000000, 53.520833333
-31.750000000, 1.250000000
-30.640000000, 1.906250000
