@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-6.750000000, 12348.953125000
-5.640000000, 25100.973958333
-5.020000000, 26722.427083333
-6.530000000, 15012.260416667
-5.030000000, 23536.286458333
-5.910000000, 34665.411458333
-4.000000000, 63299.588541667
-6.270000000, 25700.817708333
-6.750000000, 14311.989583333
-7.550000000, 11417.223958333
-6.810000000, 22281.223958333
-5.470000000, 18818.250000000
-3.740000000, 39670.802083333
-4.580000000, 30523.932291667
-3.460000000, 46623.588541667
-6.420000000, 15497.541666667
-4.890000000, 33988.854166667
-6.810000000, 10125.234375000
-3.460000000, 47455.812500000
-7.690000000, 11660.526041667
-5.080000000, 27522.369791667
-6.180000000, 15483.791666667
-5.100000000, 34679.588541667
-4.300000000, 45634.088541667
-5.800000000, 27225.958333333
-7.210000000, 11902.218750000
-4.780000000, 30488.406250000
-6.260000000, 13676.661458333
-6.010000000, 19627.713541667
-4.600000000, 31207.359375000
-4.890000000, 32303.427083333
-7.690000000, 9498.739583333
-8.490000000, 8708.447916667
-7.550000000, 12072.781250000
-5.310000000, 24790.161458333
-6.590000000, 11579.312500000
-5.570000000, 25851.473958333
-6.740000000, 17182.192708333
-6.180000000, 16386.911458333
-4.880000000, 24189.864583333
-5.650000000, 29999.072916667
-6.900000000, 12429.046875000
-5.940000000, 24271.218750000
-8.090000000, 11065.838541667
-5.190000000, 25101.046875000
-6.360000000, 18573.281250000
-5.870000000, 17566.291666667
-6.010000000, 15285.463541667
-7.700000000, 10465.989583333
-3.460000000, 46706.484375000
-5.470000000, 17302.260416667
-6.900000000, 9939.395833333
-4.300000000, 35477.916666667
-5.540000000, 23166.479166667
-6.750000000, 11802.286458333
-3.580000000, 66028.697916667
-6.450000000, 16667.343750000
-6.360000000, 16878.546875000
-5.750000000, 15461.062500000
-4.580000000, 24044.380208333
-5.870000000, 17247.239583333
-4.450000000, 34320.088541667
-5.860000000, 18423.802083333
-6.010000000, 19582.203125000
-6.360000000, 17000.541666667
-7.530000000, 9814.338541667
-5.470000000, 23640.661458333
-5.300000000, 23784.098958333
-4.020000000, 34225.312500000
-7.690000000, 8986.307291667
-7.370000000, 10508.296875000
-5.610000000, 24247.020833333
-4.510000000, 34065.796875000
-5.190000000, 26790.380208333
-3.040000000, 51398.921875000
-5.730000000, 15565.083333333
-4.440000000, 44072.645833333
-6.010000000, 14424.520833333
-3.860000000, 38189.151041667
-5.650000000, 27778.020833333
-6.260000000, 10934.671875000
-8.090000000, 7487.177083333
-6.810000000, 13785.302083333
-5.780000000, 23481.854166667
-6.260000000, 13876.682291667
-6.990000000, 11495.838541667
-4.600000000, 25920.739583333
-5.100000000, 33451.520833333
-4.930000000, 28959.578125000
-6.310000000, 20462.114583333
-7.690000000, 7374.656250000
-5.470000000, 32828.489583333
-3.860000000, 41098.260416667
-6.100000000, 15889.177083333
-6.420000000, 15491.338541667
-7.290000000, 10873.729166667
-6.990000000, 16777.354166667
-4.860000000, 31441.661458333
-5.780000000, 17291.604166667
-4.300000000, 42937.932291667
-6.030000000, 20722.843750000
-5.750000000, 16370.463541667
-6.270000000, 15158.380208333
-4.000000000, 66628.255208333
-6.590000000, 10936.442708333
-6.640000000, 16148.020833333
-4.760000000, 27428.572916667
-8.420000000, 8191.276041667
-5.140000000, 24673.375000000
-6.170000000, 20137.333333333
-4.300000000, 37894.916666667
-4.300000000, 33374.364583333
-5.470000000, 16950.895833333
-6.970000000, 10576.348958333
-7.370000000, 11056.947916667
-4.980000000, 17665.723958333
-6.310000000, 15879.588541667
-6.260000000, 13763.583333333
-6.430000000, 19764.927083333
-6.750000000, 15645.895833333
-4.600000000, 24057.963541667
-3.460000000, 70348.979166667
-4.040000000, 41545.322916667
-5.330000000, 27189.343750000
-6.530000000, 16066.145833333
-3.860000000, 36295.406250000
-4.580000000, 26380.385416667
-5.190000000, 24360.260416667
-4.000000000, 55432.854166667
-5.690000000, 21329.307291667
-5.190000000, 23128.968750000
-6.170000000, 16871.078125000
-5.070000000, 22302.828125000
-5.910000000, 14920.395833333
-8.420000000, 8151.234375000
-4.470000000, 38243.036458333
-7.690000000, 10751.859375000
-8.820000000, 6933.395833333
-5.310000000, 15625.395833333
-3.460000000, 70445.203125000
-6.900000000, 15052.880208333
-5.640000000, 25753.401041667
-4.180000000, 35392.416666667
-4.630000000, 35152.828125000
-5.140000000, 22958.828125000
-5.470000000, 21483.562500000
-3.880000000, 57306.145833333
-4.510000000, 45732.270833333
-6.410000000, 15368.005208333
-5.610000000, 30609.380208333
-4.930000000, 25865.958333333
-4.020000000, 43313.171875000
-6.260000000, 13653.239583333
-3.340000000, 51468.010416667
-5.350000000, 23166.885416667
-6.850000000, 17866.135416667
-6.660000000, 11645.437500000
-8.090000000, 7094.192708333
-4.740000000, 25096.005208333
-4.330000000, 39776.770833333
-4.700000000, 25962.604166667
-4.720000000, 40679.359375000
-6.310000000, 15608.807291667
-4.470000000, 44055.317708333
-5.470000000, 25097.630208333
-8.090000000, 6948.822916667
-6.410000000, 10318.765625000
-6.810000000, 10387.369791667
-6.010000000, 15476.062500000
-4.910000000, 27975.979166667
-8.420000000, 7384.515625000
-6.530000000, 15231.020833333
-8.090000000, 8293.822916667
-3.580000000, 51197.531250000
-6.030000000, 20878.505208333
-4.890000000, 43408.406250000
-6.960000000, 11177.187500000
-7.690000000, 10958.968750000
-5.330000000, 29483.406250000
-6.140000000, 28157.718750000
-4.600000000, 30289.458333333
-6.360000000, 14901.828125000
-5.470000000, 19548.640625000
-6.900000000, 12786.958333333
-6.410000000, 18855.588541667
-6.990000000, 14500.317708333
-4.630000000, 45109.010416667
-5.290000000, 21231.468750000
-5.170000000, 25711.250000000
-6.450000000, 18651.234375000
-4.000000000, 70699.083333333
-6.100000000, 15774.895833333
-5.190000000, 26854.338541667
-6.190000000, 15258.088541667
-5.720000000, 22136.401041667
-6.970000000, 16429.671875000
-4.630000000, 41418.322916667
-5.020000000, 24298.875000000
-3.460000000, 67320.557291667
-7.760000000, 8546.057291667
-7.370000000, 10587.208333333
-5.520000000, 25634.515625000
-3.460000000, 48832.052083333
-6.810000000, 15325.989583333
-4.300000000, 31139.317708333
-6.990000000, 11761.994791667
-3.860000000, 45589.958333333
-6.530000000, 14741.765625000
-5.470000000, 17073.843750000
-3.760000000, 37307.843750000
-6.170000000, 17334.546875000
-6.750000000, 11034.390625000
-6.010000000, 20374.942708333
-5.970000000, 19491.916666667
-5.620000000, 20712.687500000
-6.960000000, 13070.020833333
-4.630000000, 36344.546875000
-5.160000000, 26118.609375000
-3.760000000, 46122.494791667
-5.330000000, 23583.671875000
-3.760000000, 36306.973958333
-4.720000000, 34960.604166667
-5.730000000, 19244.666666667
-4.740000000, 31860.067708333
-6.580000000, 14650.828125000
-6.310000000, 17602.901041667
-6.360000000, 22742.729166667
-4.020000000, 48139.682291667
-3.460000000, 66915.255208333
-5.580000000, 19074.072916667
-5.000000000, 23560.828125000
-5.520000000, 30515.859375000
-6.420000000, 22989.854166667
-6.810000000, 13303.953125000
-8.090000000, 7231.515625000
-6.190000000, 17744.505208333
-6.210000000, 14761.864583333
-3.580000000, 53349.854166667
-8.090000000, 7760.489583333
-5.580000000, 15500.890625000
-5.470000000, 24367.270833333
-6.590000000, 11092.468750000
-7.760000000, 7762.854166667
-4.180000000, 36879.005208333
-6.100000000, 23729.057291667
-5.630000000, 16577.411458333
-5.860000000, 18283.359375000
-6.970000000, 14010.208333333
-4.300000000, 34371.270833333
-5.640000000, 25059.239583333
-6.270000000, 17935.833333333
-6.410000000, 22921.088541667
-5.190000000, 25486.682291667
-7.760000000, 7491.760416667
-5.170000000, 24645.598958333
-4.210000000, 34793.239583333
-6.210000000, 17365.671875000
-5.190000000, 27665.171875000
-6.260000000, 11026.286458333
-7.210000000, 11099.250000000
-5.170000000, 24146.411458333
-5.170000000, 32989.796875000
-4.750000000, 23279.437500000
-5.030000000, 23723.953125000
-5.690000000, 26792.546875000
-5.470000000, 26095.182291667
-6.410000000, 15149.734375000
-5.020000000, 26474.041666667
-6.270000000, 21492.270833333
-6.010000000, 17298.093750000
-7.530000000, 10272.307291667
-7.300000000, 14476.135416667
-5.350000000, 24416.828125000
-6.590000000, 15864.208333333
-5.700000000, 20782.692708333
-5.020000000, 29193.322916667
-5.380000000, 16521.968750000
-5.470000000, 21199.192708333
-4.000000000, 52011.213541667
-4.020000000, 36426.479166667
-6.050000000, 15345.703125000
-6.750000000, 11767.145833333
-5.420000000, 16107.197916667
-7.700000000, 10339.505208333
-3.880000000, 61490.442708333
-6.800000000, 11870.776041667
-4.630000000, 38412.510416667
-5.850000000, 20487.619791667
-4.470000000, 46241.505208333
-5.620000000, 18290.718750000
-3.320000000, 47380.500000000
-5.860000000, 15680.359375000
-5.470000000, 18359.203125000
-4.760000000, 35132.317708333
-5.420000000, 17262.875000000
-5.070000000, 34172.067708333
-8.090000000, 7705.593750000
-3.860000000, 40587.468750000
-4.750000000, 45095.802083333
-4.470000000, 36467.708333333
-7.150000000, 12829.755208333
-4.190000000, 34093.625000000
-3.760000000, 37883.072916667
-6.260000000, 16509.656250000
-5.340000000, 26404.619791667
-7.550000000, 12265.677083333
-4.300000000, 45209.380208333
-3.860000000, 44606.567708333
-6.180000000, 17555.833333333
-4.180000000, 42749.489583333
-8.090000000, 7157.734375000
-6.360000000, 14932.817708333
-6.610000000, 18323.968750000
-6.260000000, 13906.781250000
-6.810000000, 14289.375000000
-5.730000000, 22737.557291667
-4.000000000, 53456.135416667
-4.720000000, 50511.453125000
-6.750000000, 11459.791666667
-5.320000000, 16019.729166667
-5.910000000, 22480.291666667
-3.740000000, 51674.625000000
-5.140000000, 22167.932291667
-5.020000000, 24099.067708333
-6.500000000, 15178.781250000
-6.800000000, 12250.557291667
-5.970000000, 24353.145833333
-6.410000000, 11402.812500000
-5.120000000, 23343.135416667
-4.600000000, 24880.135416667
-4.020000000, 45393.088541667
-5.420000000, 20764.895833333
-6.360000000, 16965.614583333
-6.820000000, 11474.781250000
-6.260000000, 13580.244791667
-4.580000000, 34852.046875000
-8.490000000, 9941.531250000
-6.570000000, 9945.723958333
-6.420000000, 14338.505208333
-6.800000000, 10032.421875000
-6.310000000, 16254.598958333
-6.590000000, 10753.296875000
-5.170000000, 23968.963541667
-4.020000000, 38451.385416667
-6.500000000, 17165.005208333
-6.170000000, 15663.302083333
-5.910000000, 18982.494791667
-6.020000000, 26299.015625000
-6.860000000, 20073.177083333
-5.420000000, 22327.244791667
-6.750000000, 11060.567708333
-6.690000000, 20809.911458333
-6.530000000, 22404.447916667
-7.550000000, 11090.114583333
-6.360000000, 20565.338541667
-6.190000000, 14536.645833333
-6.020000000, 17475.000000000
-7.200000000, 9617.229166667
-6.410000000, 10814.255208333
-4.300000000, 35959.598958333
-5.730000000, 22519.109375000
-3.580000000, 60984.041666667
-5.960000000, 18785.901041667
-6.970000000, 13919.286458333
-6.130000000, 23147.822916667
-4.630000000, 43878.161458333
-5.870000000, 18577.161458333
-4.440000000, 42516.619791667
-6.360000000, 18330.697916667
-6.570000000, 12756.046875000
-4.890000000, 25075.859375000
-6.140000000, 21573.406250000
-7.140000000, 14700.807291667
-4.750000000, 33036.484375000
-5.470000000, 29271.557291667
-6.750000000, 22761.130208333
-6.350000000, 16136.098958333
-3.880000000, 63830.531250000
-7.130000000, 15181.718750000
-3.900000000, 42036.828125000
-5.190000000, 33105.697916667
-5.850000000, 22993.067708333
-5.970000000, 22963.916666667
-4.580000000, 46916.510416667
-5.020000000, 29644.255208333
-6.270000000, 17615.828125000
-7.150000000, 11935.041666667
-5.100000000, 25349.380208333
-5.570000000, 17681.223958333
-7.700000000, 12511.807291667
-6.810000000, 10396.703125000
-3.040000000, 61373.432291667
-6.270000000, 16721.666666667
-4.300000000, 33756.286458333
-8.090000000, 8601.244791667
-4.180000000, 42968.005208333
-3.460000000, 67721.192708333
-5.030000000, 22609.536458333
-5.610000000, 30306.036458333
-5.470000000, 29220.864583333
-3.760000000, 38034.713541667
-6.990000000, 13829.833333333
-6.810000000, 16345.494791667
-7.300000000, 11230.057291667
-4.330000000, 38035.802083333
-5.620000000, 15866.052083333
-3.460000000, 49399.744791667
-8.090000000, 7709.734375000
-5.380000000, 17330.041666667
-6.030000000, 24799.406250000
-5.350000000, 28445.921875000
-6.420000000, 15891.593750000
-6.970000000, 11297.177083333
-6.570000000, 10097.031250000
-7.300000000, 10179.052083333
-5.140000000, 17430.848958333
-6.590000000, 22359.427083333
-5.140000000, 20118.151041667
-4.630000000, 41831.286458333
-4.210000000, 33448.328125000
-4.300000000, 28080.328125000
-4.580000000, 25992.208333333
-5.080000000, 24835.937500000
-6.130000000, 19772.442708333
-6.180000000, 18232.192708333
-4.470000000, 37591.781250000
-4.580000000, 46896.463541667
-4.300000000, 31271.604166667
-3.340000000, 49110.296875000
-5.470000000, 31401.937500000
-7.130000000, 20933.640625000
-7.140000000, 12223.713541667
-7.760000000, 7192.677083333
-4.300000000, 47084.260416667
-5.470000000, 22484.953125000
-6.360000000, 20185.666666667
-5.630000000, 19514.260416667
-4.210000000, 41926.479166667
-4.980000000, 28396.640625000
-5.800000000, 27889.625000000
-4.980000000, 19374.916666667
-4.160000000, 31737.828125000
-6.360000000, 22674.052083333
-6.360000000, 16552.088541667
-3.880000000, 49561.213541667
-3.320000000, 55182.822916667
-3.860000000, 33499.666666667
-5.570000000, 32988.765625000
-6.660000000, 12954.421875000
-5.860000000, 14911.182291667
-7.530000000, 9493.770833333
-5.970000000, 24970.625000000
-5.620000000, 20837.958333333
-4.180000000, 44186.229166667
-6.260000000, 13993.541666667
-6.960000000, 13424.604166667
-6.990000000, 21630.416666667
-4.730000000, 30525.625000000
-6.710000000, 14492.052083333
-5.630000000, 16187.541666667
-6.640000000, 14696.192708333
-5.470000000, 26440.916666667
-4.580000000, 31881.385416667
-7.700000000, 11568.447916667
-6.990000000, 21540.458333333
-5.780000000, 27415.078125000
-3.460000000, 56199.078125000
-5.160000000, 24845.234375000
-5.630000000, 19278.067708333
-4.470000000, 40158.572916667
-6.270000000, 15846.468750000
-4.750000000, 32878.458333333
-4.040000000, 33476.875000000
-3.640000000, 34320.973958333
-7.130000000, 18466.369791667
-6.750000000, 12362.421875000
-4.300000000, 41760.781250000
-6.420000000, 10548.557291667
-5.020000000, 24587.057291667
-6.260000000, 11830.114583333
-5.080000000, 26826.979166667
-5.190000000, 24167.145833333
-6.660000000, 10893.776041667
-4.330000000, 42427.130208333
-4.440000000, 36623.802083333
-3.040000000, 64265.651041667
-5.570000000, 15633.677083333
-6.100000000, 23778.463541667
-4.000000000, 50782.182291667
-7.290000000, 11861.421875000
-7.370000000, 14033.729166667
-4.750000000, 25902.104166667
-6.530000000, 18082.677083333
-4.300000000, 33110.807291667
-6.030000000, 21704.739583333
-8.090000000, 7584.312500000
-5.350000000, 28842.619791667
-4.910000000, 30395.250000000
-5.030000000, 22510.770833333
-5.120000000, 37460.104166667
-7.370000000, 10811.052083333
-6.400000000, 19004.484375000
-7.880000000, 9837.750000000
-5.280000000, 24827.677083333
-4.750000000, 23325.057291667
-5.300000000, 27386.500000000
-4.720000000, 45685.744791667
-5.870000000, 18725.875000000
-7.300000000, 11024.484375000
-4.930000000, 22186.458333333
-4.910000000, 31062.619791667
-6.360000000, 15191.666666667
-5.620000000, 23640.770833333
-4.040000000, 33162.968750000
-3.340000000, 51884.328125000
-6.570000000, 10684.927083333
-7.690000000, 13377.822916667
-4.040000000, 32531.625000000
-5.470000000, 18872.817708333
-3.040000000, 50896.479166667
-3.860000000, 31992.130208333
-5.020000000, 26960.750000000
-5.020000000, 27216.161458333
-5.470000000, 22475.484375000
-5.570000000, 30405.072916667
-5.140000000, 23858.635416667
-4.580000000, 24598.213541667
-4.700000000, 28775.520833333
-3.880000000, 60172.218750000
-5.190000000, 36750.479166667
-4.750000000, 38387.156250000
-4.860000000, 25131.312500000
-4.580000000, 28958.677083333
-7.530000000, 14128.364583333
-6.260000000, 14950.687500000
-3.760000000, 38595.317708333
-5.860000000, 17184.671875000
-6.970000000, 10630.187500000
-6.270000000, 23832.151041667
-3.320000000, 36945.213541667
-5.380000000, 17562.083333333
-7.300000000, 10937.697916667
-5.570000000, 17035.270833333
-5.310000000, 25477.697916667
-5.610000000, 28562.630208333
-4.440000000, 37910.848958333
-5.940000000, 16583.046875000
-6.210000000, 14811.005208333
-3.340000000, 57709.822916667
-4.740000000, 25091.947916667
-4.910000000, 32877.989583333
-6.800000000, 14253.963541667
-5.520000000, 23549.239583333
-6.360000000, 27374.182291667
-5.960000000, 18321.151041667
-7.760000000, 8852.343750000
-5.520000000, 23269.614583333
-6.990000000, 11391.750000000
-5.330000000, 26821.218750000
-6.590000000, 11934.010416667
-6.740000000, 17344.281250000
-3.860000000, 42922.536458333
-6.190000000, 17101.963541667
-5.080000000, 28654.041666667
-3.580000000, 64169.750000000
-5.120000000, 23671.744791667
-5.470000000, 28087.708333333
-5.970000000, 28754.078125000
-6.750000000, 13754.838541667
-5.980000000, 17842.708333333
-5.340000000, 31511.604166667
-5.860000000, 18483.453125000
-7.690000000, 8163.604166667
-3.900000000, 42367.223958333
-4.750000000, 43685.166666667
-4.210000000, 42440.989583333
-5.870000000, 17448.270833333
-7.930000000, 9701.291666667
-6.990000000, 11384.375000000
-6.190000000, 23325.145833333
-6.310000000, 20822.838541667
-5.800000000, 22442.822916667
-6.500000000, 17057.760416667
-4.160000000, 48452.947916667
-4.630000000, 34699.776041667
-5.860000000, 17883.671875000
-7.140000000, 10448.104166667
-5.560000000, 25040.468750000
-6.800000000, 13912.817708333
-6.900000000, 16295.536458333
-6.810000000, 11393.427083333
-4.040000000, 49584.036458333
-6.900000000, 13891.552083333
-5.720000000, 15016.286458333
-6.990000000, 16476.411458333
-4.510000000, 35339.072916667
-5.310000000, 19516.312500000
-6.570000000, 12100.369791667
-6.270000000, 22126.973958333
-4.180000000, 35267.093750000
-4.740000000, 28687.479166667
