@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-6.190000000, 940.958333333
-6.270000000, 2416.187500000
-5.940000000, 960.510416667
-4.740000000, 1465.265625000
-6.360000000, 1468.005208333
-7.210000000, 431.901041667
-6.810000000, 742.578125000
-6.410000000, 490.427083333
-5.780000000, 796.604166667
-6.120000000, 1456.755208333
-4.580000000, 1966.661458333
-6.810000000, 546.718750000
-3.460000000, 9962.218750000
-3.460000000, 11066.286458333
-6.580000000, 2074.208333333
-5.310000000, 796.505208333
-6.990000000, 983.244791667
-5.720000000, 832.348958333
-5.100000000, 2053.713541667
-4.190000000, 1591.114583333
-6.050000000, 1552.718750000
-4.770000000, 4222.671875000
-5.700000000, 1076.348958333
-6.590000000, 565.552083333
-5.730000000, 1174.421875000
-5.690000000, 2914.739583333
-4.910000000, 2268.338541667
-6.260000000, 565.151041667
-6.580000000, 887.182291667
-3.860000000, 3153.557291667
-5.120000000, 1661.958333333
-6.410000000, 1209.848958333
-4.890000000, 1635.942708333
-6.810000000, 385.015625000
-7.530000000, 445.390625000
-6.010000000, 768.697916667
-5.570000000, 1445.296875000
-4.330000000, 3464.140625000
-6.310000000, 782.026041667
-6.530000000, 829.447916667
-6.410000000, 946.093750000
-5.730000000, 909.145833333
-4.720000000, 5657.130208333
-6.570000000, 730.177083333
-7.140000000, 436.625000000
-4.930000000, 2289.614583333
-3.320000000, 7847.786458333
-5.690000000, 2210.536458333
-5.860000000, 670.359375000
-4.580000000, 2822.718750000
-8.090000000, 223.156250000
-5.170000000, 2306.234375000
-5.340000000, 2331.625000000
-5.000000000, 1277.322916667
-8.420000000, 345.161458333
-5.970000000, 1736.031250000
-6.990000000, 514.755208333
-6.450000000, 877.718750000
-5.780000000, 2214.630208333
-5.560000000, 1645.036458333
-5.470000000, 1353.473958333
-3.460000000, 4416.281250000
-5.160000000, 2037.442708333
-7.370000000, 444.255208333
-6.810000000, 810.203125000
-6.590000000, 1721.963541667
-5.190000000, 1961.765625000
-4.750000000, 2532.171875000
-6.990000000, 474.859375000
-3.910000000, 3252.750000000
-7.690000000, 417.286458333
-6.050000000, 1422.739583333
-5.980000000, 770.781250000
-5.910000000, 3805.583333333
-6.960000000, 350.807291667
-4.190000000, 2507.322916667
-3.910000000, 2746.036458333
-5.520000000, 2200.348958333
-7.370000000, 526.171875000
-8.100000000, 358.359375000
-2.920000000, 8625.520833333
-7.690000000, 1251.828125000
-4.890000000, 7173.380208333
-6.750000000, 538.489583333
-6.030000000, 1003.734375000
-4.630000000, 2507.270833333
-4.330000000, 5185.817708333
-3.740000000, 4565.979166667
-7.760000000, 264.791666667
-5.170000000, 3542.614583333
-4.330000000, 6262.703125000
-6.530000000, 1178.130208333
-5.730000000, 1375.364583333
-4.880000000, 1952.578125000
-4.440000000, 5205.911458333
-4.180000000, 3900.802083333
-6.860000000, 975.343750000
-4.300000000, 5414.114583333
-4.730000000, 2001.661458333
-5.300000000, 3674.192708333
-6.140000000, 1293.093750000
-6.420000000, 615.630208333
-6.410000000, 1182.375000000
-5.190000000, 2251.567708333
-5.140000000, 1711.609375000
-5.610000000, 2083.057291667
-3.580000000, 7510.046875000
-5.280000000, 1532.619791667
-4.630000000, 4331.906250000
-3.860000000, 6757.317708333
-7.080000000, 837.682291667
-6.820000000, 580.854166667
-6.360000000, 2920.036458333
-4.700000000, 4376.343750000
-6.130000000, 766.135416667
-7.150000000, 339.796875000
-8.090000000, 306.432291667
-5.470000000, 1895.093750000
-3.860000000, 3238.822916667
-4.750000000, 1427.291666667
-7.160000000, 619.197916667
-4.470000000, 2707.348958333
-5.140000000, 1123.343750000
-5.940000000, 584.421875000
-4.000000000, 5000.843750000
-3.460000000, 10204.635416667
-5.570000000, 1209.963541667
-3.760000000, 3190.000000000
-7.690000000, 433.817708333
-7.140000000, 954.359375000
-6.500000000, 997.286458333
-6.710000000, 692.796875000
-4.300000000, 6620.718750000
-4.580000000, 5119.890625000
-6.660000000, 555.723958333
-5.470000000, 1266.875000000
-3.040000000, 6119.885416667
-5.860000000, 1473.276041667
-6.270000000, 602.562500000
-5.540000000, 872.135416667
-4.760000000, 2125.927083333
-5.300000000, 2526.536458333
-5.350000000, 1568.750000000
-8.490000000, 613.135416667
-4.580000000, 1582.843750000
-3.760000000, 4417.713541667
-6.610000000, 592.265625000
-4.300000000, 3503.671875000
-3.880000000, 2549.119791667
-5.610000000, 1662.635416667
-5.470000000, 1445.583333333
-7.760000000, 364.984375000
-7.200000000, 756.906250000
-4.450000000, 3307.098958333
-5.730000000, 1277.770833333
-7.290000000, 474.744791667
-8.090000000, 261.171875000
-4.300000000, 2288.062500000
-6.590000000, 1522.312500000
-3.910000000, 3668.109375000
-5.160000000, 3199.109375000
-6.660000000, 700.036458333
-5.620000000, 2416.000000000
-5.070000000, 2846.828125000
-4.910000000, 2846.125000000
-4.300000000, 2372.567708333
-4.860000000, 2172.078125000
-6.030000000, 1313.010416667
-6.190000000, 1147.385416667
-4.330000000, 3247.739583333
-4.300000000, 3935.109375000
-3.760000000, 2714.828125000
-4.300000000, 2793.317708333
-5.190000000, 1644.640625000
-3.460000000, 10710.036458333
-4.020000000, 6668.895833333
-4.980000000, 2132.927083333
-4.000000000, 7307.911458333
-4.600000000, 1988.958333333
-5.860000000, 1013.854166667
-3.910000000, 4109.864583333
-5.020000000, 2632.505208333
-6.050000000, 939.432291667
-6.270000000, 1800.947916667
-4.720000000, 3239.505208333
-3.340000000, 8468.052083333
-6.360000000, 647.875000000
-6.180000000, 1015.942708333
-6.060000000, 1014.114583333
-6.810000000, 815.510416667
-3.880000000, 4667.000000000
-6.590000000, 1808.510416667
-6.850000000, 779.598958333
-3.340000000, 10919.916666667
-4.180000000, 3427.906250000
-4.890000000, 2736.411458333
-3.040000000, 10693.703125000
-7.700000000, 772.369791667
-8.420000000, 279.421875000
-8.100000000, 857.036458333
-5.070000000, 1642.630208333
-4.160000000, 4269.322916667
-4.470000000, 3373.192708333
-3.880000000, 9577.031250000
-5.470000000, 1533.614583333
-8.490000000, 240.197916667
-4.180000000, 5117.364583333
-5.470000000, 2070.182291667
-5.280000000, 2098.156250000
-4.600000000, 2292.182291667
-6.420000000, 1131.171875000
-4.750000000, 3432.729166667
-4.720000000, 4904.322916667
-6.270000000, 1239.255208333
-4.910000000, 1854.010416667
-4.440000000, 6809.770833333
-5.030000000, 2284.598958333
-4.600000000, 2733.963541667
-6.900000000, 992.864583333
-4.000000000, 6726.984375000
-7.300000000, 1185.562500000
-4.460000000, 2510.822916667
-5.870000000, 1195.739583333
-5.100000000, 2168.989583333
-7.150000000, 726.276041667
-7.370000000, 609.218750000
-5.520000000, 1917.979166667
-5.960000000, 1408.838541667
-4.300000000, 1477.968750000
-5.850000000, 1529.380208333
-6.410000000, 807.619791667
-5.310000000, 1457.744791667
-3.460000000, 10182.177083333
-6.030000000, 872.734375000
-5.630000000, 686.609375000
-6.420000000, 2075.036458333
-4.750000000, 4487.541666667
-4.180000000, 4619.104166667
-3.460000000, 4019.203125000
-4.630000000, 3268.822916667
-5.070000000, 1728.208333333
-4.630000000, 2939.984375000
-6.750000000, 559.182291667
-4.460000000, 3153.145833333
-5.690000000, 1726.739583333
-5.790000000, 1501.916666667
-5.420000000, 822.531250000
-4.880000000, 1939.973958333
-5.300000000, 1608.140625000
-7.140000000, 559.364583333
-4.300000000, 2342.822916667
-5.470000000, 2587.718750000
-3.580000000, 10056.880208333
-5.070000000, 1264.947916667
-4.760000000, 3810.463541667
-5.030000000, 1966.536458333
-5.470000000, 3713.401041667
-4.750000000, 4559.760416667
-6.570000000, 396.494791667
-3.340000000, 5279.838541667
-6.270000000, 821.968750000
-7.690000000, 1073.317708333
-3.580000000, 10842.067708333
-6.210000000, 1765.828125000
-6.590000000, 1733.359375000
-6.850000000, 1005.208333333
-5.780000000, 2309.078125000
-7.300000000, 401.838541667
-7.290000000, 473.276041667
-6.990000000, 1716.671875000
-6.010000000, 2173.218750000
-4.720000000, 2875.614583333
-5.470000000, 2432.656250000
-6.360000000, 2007.052083333
-3.460000000, 9025.364583333
-4.630000000, 2118.005208333
-5.310000000, 794.119791667
-6.750000000, 448.026041667
-4.000000000, 10005.302083333
-3.900000000, 3773.463541667
-7.200000000, 368.515625000
-6.420000000, 2093.583333333
-5.020000000, 2125.114583333
-5.290000000, 1779.369791667
-5.470000000, 1737.932291667
-3.910000000, 3757.187500000
-7.690000000, 289.630208333
-6.610000000, 1053.130208333
-4.280000000, 2380.635416667
-5.640000000, 1940.677083333
-5.520000000, 2339.723958333
-3.880000000, 7481.130208333
-5.220000000, 2993.958333333
-6.900000000, 707.020833333
-4.630000000, 4158.630208333
-4.180000000, 4694.572916667
-7.690000000, 385.432291667
-5.350000000, 2299.203125000
-5.700000000, 725.166666667
-5.870000000, 1835.359375000
-4.890000000, 2585.791666667
-6.250000000, 2060.197916667
-6.820000000, 548.890625000
-5.860000000, 759.739583333
-4.630000000, 4859.463541667
-4.740000000, 1803.833333333
-4.630000000, 2753.140625000
-5.150000000, 1353.625000000
-5.630000000, 1001.093750000
-4.580000000, 3910.942708333
-6.410000000, 796.510416667
-3.340000000, 7370.963541667
-3.910000000, 2892.145833333
-6.170000000, 1478.781250000
-6.900000000, 940.088541667
-5.970000000, 1234.083333333
-6.410000000, 381.182291667
-6.810000000, 378.822916667
-6.020000000, 1221.223958333
-5.420000000, 1340.104166667
-4.300000000, 4252.541666667
-6.570000000, 445.052083333
-4.630000000, 3546.463541667
-5.470000000, 2346.005208333
-6.360000000, 1415.046875000
-5.780000000, 1190.322916667
-3.760000000, 3530.869791667
-3.580000000, 6296.213541667
-3.740000000, 3706.515625000
-5.470000000, 1600.661458333
-5.540000000, 1702.177083333
-6.190000000, 1697.718750000
-6.810000000, 1910.296875000
-6.130000000, 1797.385416667
-6.450000000, 1095.515625000
-6.360000000, 1928.234375000
-3.740000000, 2843.661458333
-6.180000000, 921.989583333
-5.800000000, 2195.213541667
-3.760000000, 2973.984375000
-4.930000000, 2670.536458333
-5.910000000, 1407.421875000
-5.470000000, 1252.489583333
-4.890000000, 2415.286458333
-6.270000000, 720.645833333
-4.040000000, 3435.854166667
-4.630000000, 2667.666666667
-4.300000000, 1919.895833333
-6.810000000, 628.505208333
-6.170000000, 1065.348958333
-6.800000000, 874.802083333
-5.470000000, 1009.656250000
-4.580000000, 2477.479166667
-8.090000000, 343.369791667
-5.780000000, 1309.119791667
-6.890000000, 962.260416667
-4.780000000, 1797.567708333
-5.470000000, 1360.708333333
-4.740000000, 1646.046875000
-4.040000000, 2420.473958333
-7.530000000, 693.593750000
-8.490000000, 242.208333333
-7.550000000, 592.750000000
-5.640000000, 1759.312500000
-3.040000000, 3957.973958333
-3.460000000, 4142.848958333
-7.690000000, 490.666666667
-8.090000000, 248.640625000
-4.280000000, 3856.359375000
-5.860000000, 1151.713541667
-6.120000000, 1133.812500000
-5.690000000, 2124.031250000
-7.690000000, 258.239583333
-6.190000000, 714.354166667
-4.280000000, 5132.208333333
-6.750000000, 784.692708333
-5.420000000, 1559.843750000
-3.860000000, 3613.078125000
-5.970000000, 2700.687500000
-6.990000000, 865.703125000
-4.750000000, 2330.635416667
-7.690000000, 322.864583333
-4.600000000, 1706.093750000
-4.600000000, 2906.562500000
-4.180000000, 4599.026041667
-5.380000000, 1496.296875000
-3.760000000, 3716.125000000
-4.300000000, 2387.057291667
-6.810000000, 403.572916667
-3.460000000, 8745.713541667
-6.030000000, 922.562500000
-3.910000000, 6802.536458333
-5.470000000, 1899.192708333
-5.420000000, 992.760416667
-4.600000000, 1562.135416667
-4.020000000, 4530.401041667
-6.120000000, 796.973958333
-4.280000000, 4945.885416667
-8.100000000, 561.385416667
-3.460000000, 5698.781250000
-6.750000000, 655.567708333
-4.160000000, 4257.781250000
-5.700000000, 1592.583333333
-8.090000000, 278.869791667
-6.900000000, 476.395833333
-6.810000000, 468.734375000
-2.920000000, 6638.213541667
-5.020000000, 3616.494791667
-5.470000000, 2905.750000000
-8.090000000, 237.583333333
-6.360000000, 810.593750000
-3.740000000, 3060.250000000
-5.280000000, 2396.927083333
-5.970000000, 1438.442708333
-6.140000000, 1193.239583333
-7.290000000, 485.229166667
-6.360000000, 1291.010416667
-6.750000000, 778.046875000
-6.970000000, 559.406250000
-6.260000000, 847.442708333
-3.460000000, 5216.166666667
-5.910000000, 649.838541667
-6.250000000, 903.000000000
-3.580000000, 5124.401041667
-6.960000000, 666.692708333
-3.860000000, 6211.697916667
-6.260000000, 791.536458333
-4.630000000, 3941.401041667
-4.630000000, 2925.416666667
-5.470000000, 935.531250000
-6.030000000, 1695.463541667
-6.030000000, 1048.854166667
-4.210000000, 2930.630208333
-6.010000000, 1286.630208333
-6.260000000, 838.505208333
-5.470000000, 1710.442708333
-5.470000000, 1747.031250000
-5.720000000, 676.755208333
-6.430000000, 1203.739583333
-7.690000000, 736.239583333
-3.760000000, 2648.416666667
-4.600000000, 1840.406250000
-5.190000000, 3354.651041667
-5.020000000, 2717.682291667
-4.780000000, 1477.052083333
-4.600000000, 1845.192708333
-3.860000000, 3700.442708333
-6.900000000, 336.281250000
-5.550000000, 2165.317708333
-7.700000000, 403.942708333
-8.090000000, 366.781250000
-3.460000000, 4786.083333333
-7.700000000, 577.968750000
-7.760000000, 361.979166667
-6.360000000, 1042.729166667
-4.600000000, 1761.760416667
-5.870000000, 1066.234375000
-6.170000000, 942.447916667
-4.350000000, 3557.026041667
-5.350000000, 1695.671875000
-3.340000000, 6881.921875000
-4.470000000, 3186.578125000
-5.630000000, 844.760416667
-6.250000000, 1500.692708333
-8.090000000, 423.307291667
-5.630000000, 1217.807291667
-5.000000000, 1198.911458333
-8.420000000, 341.338541667
-7.130000000, 761.000000000
-6.420000000, 1244.760416667
-4.440000000, 3539.380208333
-3.860000000, 2672.786458333
-6.170000000, 1333.000000000
-4.720000000, 2768.015625000
-5.470000000, 1908.421875000
-3.040000000, 10477.088541667
-6.850000000, 702.906250000
-3.460000000, 8291.479166667
-4.980000000, 2603.328125000
-3.760000000, 2528.343750000
-6.140000000, 1432.619791667
-7.690000000, 369.088541667
-6.640000000, 679.817708333
-5.610000000, 1795.213541667
-5.120000000, 1556.604166667
-5.290000000, 2546.286458333
-3.860000000, 2664.552083333
-5.630000000, 3494.682291667
-8.090000000, 243.729166667
-6.030000000, 2315.187500000
-3.910000000, 2831.963541667
-5.020000000, 1345.875000000
-7.530000000, 351.218750000
-6.990000000, 1825.921875000
-5.640000000, 2596.598958333
-6.030000000, 1587.666666667
-5.610000000, 2787.187500000
-4.580000000, 2434.822916667
-5.070000000, 2789.052083333
-5.970000000, 2267.406250000
-6.420000000, 785.135416667
-4.890000000, 3820.619791667
-5.630000000, 1376.432291667
-5.300000000, 1013.036458333
-5.420000000, 759.177083333
-5.870000000, 1950.250000000
-3.740000000, 4215.901041667
-5.020000000, 1631.578125000
-5.470000000, 1399.812500000
-5.620000000, 1574.093750000
-5.620000000, 847.203125000
-6.270000000, 1039.770833333
-6.900000000, 675.869791667
-7.530000000, 570.140625000
-5.220000000, 3230.968750000
-6.750000000, 931.312500000
-6.140000000, 1271.578125000
-5.030000000, 3677.864583333
-5.120000000, 1581.791666667
-6.570000000, 567.187500000
-6.690000000, 2464.416666667
-3.040000000, 8907.062500000
-6.970000000, 512.781250000
-7.700000000, 478.130208333
-5.290000000, 1778.739583333
-5.690000000, 3381.000000000
-6.420000000, 577.281250000
-6.010000000, 1201.531250000
-3.910000000, 4457.776041667
-6.690000000, 1532.796875000
-5.970000000, 2716.510416667
-7.300000000, 680.166666667
-8.420000000, 579.932291667
-8.490000000, 246.770833333
-5.610000000, 2518.052083333
-6.020000000, 2179.437500000
-4.910000000, 2333.286458333
-5.730000000, 1522.937500000
-8.490000000, 235.744791667
-8.100000000, 1277.500000000
-2.920000000, 6820.427083333
-6.570000000, 411.838541667
-4.210000000, 2492.380208333
-6.360000000, 729.427083333
-4.300000000, 3392.098958333
-4.980000000, 2519.010416667
-6.420000000, 1316.229166667
-8.420000000, 202.187500000
-4.890000000, 2287.776041667
-5.790000000, 1875.442708333
-3.760000000, 2523.296875000
-5.970000000, 1610.895833333
-4.580000000, 2229.104166667
-8.820000000, 331.302083333
-4.000000000, 4942.390625000
-6.970000000, 458.182291667
-5.030000000, 1292.359375000
-5.280000000, 2031.239583333
-6.010000000, 1592.255208333
-7.140000000, 474.125000000
-6.960000000, 617.526041667
-6.420000000, 1103.307291667
-6.010000000, 894.291666667
-5.650000000, 2673.807291667
-5.620000000, 1975.942708333
-6.990000000, 550.463541667
-5.190000000, 2391.234375000
-3.740000000, 3096.854166667
-6.810000000, 628.505208333
-5.190000000, 3024.572916667
-7.530000000, 1154.031250000
-5.630000000, 1298.807291667
-6.010000000, 2101.645833333
-7.530000000, 580.213541667
-6.970000000, 625.312500000
-5.220000000, 2543.833333333
-3.460000000, 9776.322916667
-6.010000000, 1457.442708333
-5.420000000, 709.562500000
-6.590000000, 625.635416667
-5.870000000, 1695.786458333
-6.420000000, 1086.822916667
-4.300000000, 5381.635416667
-4.740000000, 2315.666666667
-4.600000000, 1822.854166667
-5.610000000, 1659.239583333
-5.470000000, 3027.442708333
-6.210000000, 652.916666667
-6.990000000, 423.833333333
-5.330000000, 1663.838541667
-4.300000000, 1886.895833333
-7.550000000, 579.880208333
-5.610000000, 1223.828125000
-7.930000000, 433.994791667
-6.270000000, 2172.661458333
-5.780000000, 1662.593750000
-6.020000000, 1561.692708333
-5.960000000, 2240.229166667
-5.100000000, 2155.828125000
-6.030000000, 658.578125000
-6.030000000, 1016.677083333
-7.530000000, 868.479166667
-6.360000000, 1390.817708333
-5.420000000, 1810.859375000
-4.720000000, 6754.869791667
-5.520000000, 1962.151041667
-4.600000000, 2689.994791667
-6.020000000, 2447.942708333
-4.740000000, 2976.802083333
-6.570000000, 471.317708333
-4.280000000, 6726.473958333
-8.090000000, 244.526041667
-6.990000000, 501.479166667
-7.290000000, 587.645833333
-6.180000000, 1055.619791667
-6.050000000, 1556.859375000
-5.580000000, 913.104166667
-6.270000000, 1029.119791667
-5.190000000, 2232.307291667
-7.290000000, 1001.437500000
-6.750000000, 729.171875000
-8.090000000, 562.390625000
-4.440000000, 2047.958333333
-5.540000000, 1946.713541667
-4.750000000, 2109.781250000
-8.490000000, 532.671875000
-4.890000000, 4473.562500000
-6.960000000, 379.421875000
-4.510000000, 3125.442708333
-7.290000000, 497.776041667
-5.300000000, 2439.286458333
-5.630000000, 1368.177083333
-6.410000000, 561.916666667
-6.810000000, 933.312500000
-4.160000000, 6042.526041667
-7.690000000, 430.755208333
-7.200000000, 723.031250000
-3.580000000, 5693.203125000
-6.990000000, 490.817708333
-4.730000000, 1441.947916667
-7.210000000, 1139.484375000
-4.140000000, 4037.953125000
-4.300000000, 3082.411458333
-4.470000000, 5519.989583333
-6.530000000, 750.119791667
-8.820000000, 513.567708333
-6.410000000, 1251.651041667
-6.010000000, 1030.901041667
-5.850000000, 2568.442708333
-6.310000000, 1302.364583333
-3.740000000, 3768.953125000
-5.640000000, 1481.114583333
-5.310000000, 1340.885416667
-5.980000000, 1220.151041667
-6.750000000, 823.072916667
-5.340000000, 1901.046875000
-3.860000000, 2573.270833333
-4.910000000, 2309.640625000
-5.120000000, 1421.338541667
-3.740000000, 6998.520833333
-4.700000000, 2345.588541667
-4.460000000, 3801.416666667
-4.740000000, 1402.119791667
-5.100000000, 2138.895833333
-5.470000000, 2710.817708333
-4.180000000, 2774.078125000
-6.590000000, 455.645833333
-5.780000000, 2298.744791667
-6.410000000, 1122.843750000
-4.180000000, 2954.750000000
-7.530000000, 1021.661458333
-5.020000000, 2662.067708333
-6.120000000, 1240.625000000
-7.370000000, 838.953125000
-4.300000000, 3318.546875000
-7.290000000, 1063.770833333
-8.020000000, 733.020833333
-3.760000000, 3238.208333333
-5.960000000, 1373.765625000
-5.570000000, 1976.380208333
-7.140000000, 407.437500000
-4.450000000, 2515.921875000
-6.990000000, 698.994791667
-7.530000000, 458.682291667
-6.580000000, 618.291666667
-6.100000000, 742.640625000
-5.190000000, 1692.531250000
-8.820000000, 202.307291667
-3.460000000, 10957.578125000
-6.180000000, 1075.546875000
-5.340000000, 2447.286458333
-5.080000000, 1970.781250000
-6.030000000, 1555.468750000
-4.040000000, 5159.833333333
-4.630000000, 2456.890625000
-7.200000000, 1191.619791667
-6.500000000, 739.536458333
-6.360000000, 1108.093750000
-6.260000000, 732.338541667
-7.160000000, 1512.880208333
-5.470000000, 1037.958333333
-4.720000000, 2670.963541667
-5.470000000, 1633.963541667
-4.440000000, 1942.609375000
-5.100000000, 1821.541666667
-6.030000000, 1605.265625000
-4.180000000, 2949.651041667
-5.030000000, 1570.901041667
-3.880000000, 7008.557291667
-6.900000000, 872.218750000
-5.610000000, 3933.036458333
-3.460000000, 4554.130208333
-5.470000000, 2112.963541667
-7.930000000, 375.692708333
-3.880000000, 5913.057291667
-3.040000000, 8551.015625000
-5.860000000, 859.697916667
-5.190000000, 4032.723958333
-6.590000000, 1241.463541667
-4.600000000, 1635.005208333
-5.190000000, 1684.078125000
-6.360000000, 635.651041667
-6.810000000, 429.005208333
-6.140000000, 1131.270833333
-7.690000000, 389.140625000
-4.700000000, 1400.036458333
-5.340000000, 1224.697916667
-5.520000000, 2068.713541667
-5.150000000, 3100.000000000
-7.360000000, 236.343750000
-4.470000000, 3236.416666667
-6.800000000, 340.114583333
-6.030000000, 1668.250000000
-5.620000000, 1428.760416667
-6.960000000, 555.536458333
-5.170000000, 2686.921875000
-5.020000000, 2294.260416667
-4.910000000, 3377.265625000
-8.090000000, 432.786458333
-5.140000000, 1260.598958333
-6.410000000, 641.687500000
-4.440000000, 7566.578125000
-5.610000000, 1068.880208333
-5.350000000, 1380.750000000
-4.770000000, 3960.145833333
-4.780000000, 1567.041666667
-5.470000000, 1046.421875000
-4.770000000, 3339.036458333
-6.430000000, 1212.156250000
-5.580000000, 953.635416667
-4.160000000, 5005.687500000
-6.570000000, 1705.645833333
-3.880000000, 5447.067708333
-6.430000000, 1562.036458333
-6.900000000, 572.921875000
-5.470000000, 3143.125000000
-7.080000000, 959.244791667
-5.470000000, 1481.078125000
-5.140000000, 1628.192708333
-5.610000000, 1811.567708333
