@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-27.000000000, 13.890625000
-24.330000000, 39.250000000
-18.520000000, 241.281250000
-17.250000000, 624.619791667
-15.670000000, 1047.744791667
-19.400000000, 327.203125000
-19.220000000, 252.854166667
-19.230000000, 192.958333333
-20.690000000, 165.031250000
-22.490000000, 53.890625000
-21.570000000, 83.057291667
-23.440000000, 30.927083333
-17.770000000, 236.536458333
-17.470000000, 424.046875000
-21.430000000, 81.963541667
-16.610000000, 556.526041667
-21.740000000, 92.489583333
-22.860000000, 76.786458333
-20.260000000, 150.776041667
-20.750000000, 124.010416667
-24.090000000, 28.541666667
-20.010000000, 145.833333333
-20.650000000, 95.661458333
-17.280000000, 651.526041667
-14.810000000, 890.031250000
-14.920000000, 1584.276041667
-22.700000000, 46.968750000
-20.090000000, 136.401041667
-23.710000000, 63.213541667
-22.100000000, 70.140625000
-24.350000000, 38.244791667
-20.790000000, 139.687500000
-24.380000000, 31.072916667
-23.230000000, 60.281250000
-18.070000000, 340.239583333
-19.510000000, 200.244791667
-18.430000000, 247.531250000
-23.060000000, 38.411458333
-20.930000000, 174.651041667
-20.930000000, 85.218750000
-20.740000000, 87.916666667
-20.890000000, 62.505208333
-17.180000000, 647.250000000
-20.610000000, 109.000000000
-18.970000000, 314.078125000
-20.750000000, 95.723958333
-21.380000000, 151.067708333
-18.910000000, 152.369791667
-18.090000000, 329.567708333
-18.230000000, 259.322916667
-18.180000000, 343.666666667
-17.870000000, 270.885416667
-21.920000000, 85.500000000
-18.690000000, 331.062500000
-24.060000000, 45.385416667
-24.780000000, 22.255208333
-23.260000000, 41.125000000
-22.470000000, 56.187500000
-17.430000000, 377.531250000
-23.410000000, 51.734375000
-22.550000000, 48.651041667
-14.360000000, 960.390625000
-20.880000000, 74.750000000
-13.360000000, 2322.406250000
-18.920000000, 136.031250000
-22.420000000, 75.817708333
-16.410000000, 848.151041667
-16.200000000, 403.130208333
-21.990000000, 55.677083333
-20.870000000, 71.963541667
-25.170000000, 17.484375000
-14.550000000, 1127.479166667
-17.360000000, 411.072916667
-18.020000000, 465.552083333
-19.090000000, 237.010416667
-24.780000000, 23.192708333
-16.510000000, 761.609375000
-19.060000000, 176.104166667
-23.690000000, 30.505208333
-13.730000000, 2109.375000000
-22.110000000, 109.286458333
-15.810000000, 866.937500000
-18.380000000, 488.026041667
-20.980000000, 185.260416667
-15.370000000, 798.328125000
-19.700000000, 151.515625000
-24.000000000, 45.864583333
-22.880000000, 50.093750000
-20.360000000, 151.713541667
-15.640000000, 735.296875000
-18.230000000, 594.848958333
-17.890000000, 479.505208333
-24.500000000, 26.234375000
-16.070000000, 442.739583333
-19.840000000, 265.906250000
-18.100000000, 410.786458333
-21.790000000, 60.937500000
-18.460000000, 213.541666667
-19.400000000, 237.005208333
-19.780000000, 171.921875000
-23.280000000, 40.307291667
-18.640000000, 229.421875000
-22.420000000, 46.723958333
-21.860000000, 65.609375000
-12.380000000, 4936.135416667
-17.660000000, 408.880208333
-15.810000000, 374.708333333
-19.770000000, 148.171875000
-19.540000000, 224.656250000
-22.260000000, 60.468750000
-19.070000000, 216.239583333
-20.880000000, 86.041666667
-16.090000000, 650.432291667
-20.980000000, 121.161458333
-20.580000000, 181.510416667
-16.210000000, 647.656250000
-20.040000000, 242.578125000
-21.850000000, 46.223958333
-21.590000000, 62.947916667
-17.880000000, 259.765625000
-20.360000000, 181.375000000
-21.710000000, 53.656250000
-18.290000000, 338.927083333
-22.260000000, 74.088541667
-20.150000000, 272.968750000
-24.830000000, 22.291666667
-18.230000000, 348.557291667
-19.580000000, 156.369791667
-22.270000000, 107.598958333
-21.330000000, 86.213541667
-19.950000000, 185.083333333
-22.500000000, 86.213541667
-22.030000000, 79.130208333
-19.870000000, 209.843750000
-18.110000000, 329.078125000
-21.840000000, 47.541666667
-19.460000000, 167.567708333
-19.480000000, 273.531250000
-18.180000000, 335.255208333
-17.230000000, 321.661458333
-20.990000000, 79.562500000
-17.730000000, 420.859375000
-19.410000000, 219.734375000
-20.270000000, 138.098958333
-21.930000000, 77.838541667
-19.240000000, 256.406250000
-21.030000000, 124.562500000
-14.860000000, 1696.723958333
-21.720000000, 72.182291667
-19.950000000, 187.786458333
-22.100000000, 77.937500000
-19.250000000, 335.557291667
-20.670000000, 111.645833333
-13.080000000, 2314.869791667
-20.010000000, 92.312500000
-22.570000000, 73.182291667
-19.120000000, 247.338541667
-23.370000000, 35.911458333
-19.720000000, 105.286458333
-21.610000000, 57.916666667
-18.420000000, 216.958333333
-20.630000000, 163.213541667
-23.250000000, 46.260416667
-14.580000000, 798.182291667
-19.180000000, 160.906250000
-24.400000000, 32.229166667
-16.050000000, 871.203125000
-17.960000000, 290.661458333
-19.610000000, 84.635416667
-16.850000000, 1075.526041667
-19.840000000, 184.182291667
-23.590000000, 34.291666667
-18.570000000, 238.984375000
-20.550000000, 89.645833333
-24.440000000, 27.364583333
-17.830000000, 446.635416667
-18.670000000, 262.848958333
-18.920000000, 260.817708333
-22.000000000, 104.161458333
-19.200000000, 124.276041667
-22.130000000, 55.093750000
-22.200000000, 137.880208333
-22.530000000, 63.734375000
-19.220000000, 454.250000000
-18.080000000, 414.916666667
-18.120000000, 570.552083333
-18.150000000, 297.307291667
-16.170000000, 925.348958333
-19.780000000, 111.046875000
-18.120000000, 306.765625000
-18.260000000, 362.911458333
-21.860000000, 74.942708333
-19.610000000, 255.505208333
-17.770000000, 437.307291667
-12.800000000, 4989.317708333
-18.230000000, 340.807291667
-19.580000000, 141.161458333
-21.240000000, 95.958333333
-15.910000000, 634.145833333
-19.280000000, 236.947916667
-22.040000000, 65.260416667
-20.240000000, 195.687500000
-22.780000000, 55.786458333
-23.210000000, 39.328125000
-19.320000000, 202.416666667
-21.860000000, 55.302083333
-22.060000000, 120.260416667
-23.340000000, 41.598958333
-15.200000000, 650.588541667
-21.490000000, 85.510416667
-20.920000000, 85.848958333
-20.460000000, 216.192708333
-17.440000000, 342.947916667
-22.760000000, 61.093750000
-24.220000000, 24.197916667
-22.690000000, 55.906250000
-19.700000000, 270.916666667
-19.000000000, 247.192708333
-18.580000000, 306.692708333
-19.760000000, 245.765625000
-21.030000000, 131.942708333
-21.490000000, 160.270833333
-17.800000000, 277.817708333
-24.160000000, 39.458333333
-22.230000000, 82.208333333
-25.220000000, 34.609375000
-18.020000000, 561.395833333
-21.670000000, 84.125000000
-16.920000000, 525.645833333
-20.640000000, 154.854166667
-21.800000000, 105.739583333
-18.460000000, 252.432291667
-17.610000000, 201.427083333
-19.130000000, 221.468750000
-22.680000000, 68.968750000
-20.810000000, 163.854166667
-19.840000000, 177.390625000
-19.740000000, 206.437500000
-17.010000000, 558.213541667
-19.050000000, 371.859375000
-18.510000000, 284.208333333
-20.490000000, 146.218750000
-20.480000000, 89.541666667
-18.700000000, 260.906250000
-22.280000000, 66.109375000
-20.800000000, 141.802083333
-20.300000000, 145.062500000
-19.400000000, 271.921875000
-19.360000000, 246.822916667
-17.920000000, 256.203125000
-21.160000000, 135.942708333
-15.910000000, 664.000000000
-20.340000000, 178.932291667
-22.080000000, 56.718750000
-16.120000000, 1039.531250000
-20.150000000, 124.125000000
-15.060000000, 1398.781250000
-16.190000000, 752.458333333
-18.230000000, 390.130208333
-22.950000000, 49.682291667
-18.090000000, 317.270833333
-20.970000000, 194.255208333
-20.680000000, 96.906250000
-19.510000000, 256.161458333
-15.560000000, 1377.406250000
-17.950000000, 311.005208333
-20.460000000, 165.489583333
-20.240000000, 160.807291667
-18.790000000, 227.442708333
-23.210000000, 47.963541667
-21.650000000, 57.385416667
-24.380000000, 22.713541667
-17.950000000, 556.208333333
-24.970000000, 28.437500000
-17.740000000, 348.213541667
-19.590000000, 230.687500000
-24.430000000, 31.312500000
-25.080000000, 23.401041667
-21.790000000, 108.848958333
-19.230000000, 282.473958333
-16.800000000, 703.130208333
-23.800000000, 60.145833333
-20.720000000, 156.864583333
-18.640000000, 488.796875000
-15.490000000, 1310.958333333
-20.890000000, 190.322916667
-23.170000000, 48.203125000
-19.210000000, 158.984375000
-21.840000000, 60.322916667
-24.050000000, 27.276041667
-20.580000000, 124.557291667
-18.920000000, 304.369791667
-20.710000000, 80.609375000
-15.410000000, 744.729166667
-21.800000000, 66.166666667
-15.840000000, 937.802083333
-19.120000000, 204.864583333
-11.840000000, 3352.822916667
-19.320000000, 301.015625000
-20.600000000, 121.041666667
-23.000000000, 76.781250000
-18.330000000, 186.125000000
-24.050000000, 24.468750000
-26.160000000, 19.453125000
-19.140000000, 149.359375000
-20.290000000, 117.937500000
-18.830000000, 288.619791667
-20.860000000, 110.312500000
-21.700000000, 88.036458333
-18.360000000, 300.494791667
-18.040000000, 301.760416667
-13.410000000, 1826.401041667
-18.500000000, 166.833333333
-22.190000000, 90.916666667
-19.840000000, 189.166666667
-17.380000000, 684.223958333
-14.920000000, 1033.546875000
-23.260000000, 58.833333333
-23.000000000, 49.171875000
-18.470000000, 467.677083333
-18.730000000, 314.364583333
-18.550000000, 235.635416667
-17.820000000, 330.515625000
-21.700000000, 60.572916667
-18.370000000, 356.541666667
-26.550000000, 21.697916667
-21.940000000, 80.244791667
-17.540000000, 223.546875000
-21.640000000, 79.901041667
-23.030000000, 50.671875000
-22.890000000, 61.906250000
-20.490000000, 193.796875000
-18.770000000, 289.708333333
-16.900000000, 930.552083333
-22.040000000, 77.895833333
-21.480000000, 101.744791667
-18.670000000, 297.614583333
-22.110000000, 78.140625000
-22.480000000, 69.473958333
-22.700000000, 80.343750000
-15.840000000, 1107.088541667
-16.680000000, 872.973958333
-20.190000000, 114.677083333
-21.070000000, 102.562500000
-17.680000000, 556.260416667
-16.620000000, 784.411458333
-22.210000000, 122.848958333
-20.220000000, 174.494791667
-19.800000000, 229.583333333
-15.960000000, 659.135416667
-18.240000000, 435.421875000
-18.570000000, 368.927083333
-23.600000000, 39.968750000
-21.330000000, 83.869791667
-20.630000000, 151.848958333
-23.960000000, 40.817708333
-17.460000000, 594.328125000
-20.200000000, 112.401041667
-18.980000000, 310.390625000
-20.350000000, 157.328125000
-20.520000000, 124.083333333
-18.080000000, 183.468750000
-13.360000000, 3141.651041667
-18.910000000, 156.531250000
-19.220000000, 357.932291667
-20.460000000, 202.812500000
-20.430000000, 123.187500000
-21.510000000, 112.244791667
-19.610000000, 124.807291667
-22.710000000, 66.307291667
-18.340000000, 427.703125000
-17.830000000, 357.161458333
-16.540000000, 1462.359375000
-19.160000000, 331.958333333
-20.150000000, 273.885416667
-22.570000000, 74.911458333
-18.670000000, 167.859375000
-18.530000000, 275.880208333
-15.200000000, 1331.208333333
-23.440000000, 43.776041667
-17.580000000, 901.453125000
-24.360000000, 27.005208333
-22.660000000, 94.312500000
-23.390000000, 50.223958333
-17.190000000, 504.072916667
-24.150000000, 37.625000000
-15.560000000, 930.067708333
-16.880000000, 514.312500000
-20.930000000, 172.265625000
-13.760000000, 3525.359375000
-19.330000000, 244.151041667
-21.150000000, 118.614583333
-20.890000000, 125.078125000
-23.620000000, 60.744791667
-17.380000000, 500.229166667
-19.440000000, 264.260416667
-19.020000000, 214.500000000
-12.120000000, 2985.692708333
-18.660000000, 369.630208333
-17.680000000, 304.104166667
-15.700000000, 647.729166667
-15.200000000, 1168.031250000
-18.950000000, 241.947916667
-18.290000000, 228.078125000
-17.550000000, 348.869791667
-16.000000000, 987.359375000
-22.090000000, 49.192708333
-16.920000000, 478.734375000
-23.130000000, 31.859375000
-22.630000000, 93.973958333
-17.240000000, 495.536458333
-17.470000000, 344.682291667
-18.150000000, 197.463541667
-21.740000000, 77.250000000
-18.400000000, 282.187500000
-12.800000000, 4962.687500000
-19.290000000, 294.359375000
-19.810000000, 178.932291667
-19.560000000, 199.932291667
-23.280000000, 38.010416667
-21.070000000, 104.078125000
-17.030000000, 488.640625000
-18.240000000, 427.541666667
-17.970000000, 291.750000000
-23.390000000, 43.718750000
-20.490000000, 86.026041667
-20.720000000, 106.317708333
-19.110000000, 260.421875000
-19.130000000, 181.968750000
-20.940000000, 85.750000000
-16.810000000, 330.864583333
-18.480000000, 173.697916667
-16.610000000, 664.302083333
-23.610000000, 37.880208333
-17.810000000, 321.453125000
-24.780000000, 22.359375000
-21.620000000, 56.317708333
-20.970000000, 168.005208333
-16.210000000, 1041.005208333
-22.090000000, 70.713541667
-15.610000000, 1482.812500000
-19.310000000, 307.718750000
-19.340000000, 430.083333333
-18.630000000, 352.130208333
-21.710000000, 67.880208333
-21.520000000, 111.651041667
-17.920000000, 390.098958333
-18.760000000, 267.000000000
-19.650000000, 230.338541667
-18.580000000, 339.984375000
-22.960000000, 28.489583333
-21.880000000, 101.223958333
-14.620000000, 1292.869791667
-20.870000000, 112.083333333
-20.130000000, 265.729166667
-22.580000000, 75.166666667
-23.250000000, 43.302083333
-22.070000000, 81.656250000
-19.160000000, 227.197916667
-14.690000000, 1495.161458333
-18.880000000, 163.255208333
-21.780000000, 90.791666667
-23.120000000, 42.520833333
