@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-10.350000000, 43.098958333
-10.510000000, 134.697916667
-12.490000000, 37.255208333
-12.830000000, 15.656250000
-13.560000000, 9.078125000
-12.690000000, 31.703125000
-14.440000000, 7.755208333
-10.880000000, 29.859375000
-12.220000000, 33.015625000
-16.350000000, 2.322916667
-10.430000000, 87.895833333
-11.450000000, 54.973958333
-10.490000000, 48.333333333
-12.780000000, 14.437500000
-10.040000000, 52.963541667
-15.320000000, 4.744791667
-12.620000000, 13.197916667
-11.600000000, 38.203125000
-14.450000000, 6.505208333
-10.650000000, 123.760416667
-12.450000000, 16.109375000
-13.300000000, 18.703125000
-11.700000000, 55.614583333
-15.690000000, 4.713541667
-15.550000000, 2.406250000
-13.230000000, 10.723958333
-13.670000000, 13.692708333
-9.350000000, 401.067708333
-12.100000000, 19.843750000
-10.930000000, 87.270833333
-11.610000000, 37.333333333
-14.300000000, 7.479166667
-11.280000000, 27.906250000
-17.070000000, 1.583333333
-11.990000000, 26.276041667
-11.540000000, 31.739583333
-12.300000000, 36.859375000
-13.280000000, 9.786458333
-9.790000000, 87.182291667
-10.070000000, 50.770833333
-13.520000000, 9.963541667
-10.260000000, 77.067708333
-13.710000000, 15.302083333
-13.760000000, 7.911458333
-14.110000000, 5.526041667
-15.260000000, 2.869791667
-14.260000000, 9.333333333
-12.780000000, 22.463541667
-16.920000000, 1.229166667
-14.610000000, 3.375000000
-12.350000000, 19.380208333
-13.630000000, 19.151041667
-15.040000000, 3.322916667
-9.770000000, 93.651041667
-12.360000000, 26.494791667
-14.390000000, 4.338541667
-13.600000000, 3.489583333
-10.090000000, 80.557291667
-15.620000000, 8.026041667
-11.000000000, 55.760416667
-8.550000000, 139.630208333
-16.110000000, 2.635416667
-13.840000000, 6.786458333
-12.780000000, 20.281250000
-11.980000000, 26.395833333
-15.500000000, 1.380208333
-11.610000000, 24.411458333
-12.830000000, 32.817708333
-12.490000000, 69.442708333
-11.030000000, 74.343750000
-14.220000000, 7.208333333
-14.780000000, 2.098958333
-12.440000000, 27.630208333
-11.630000000, 16.411458333
-10.610000000, 115.656250000
-11.520000000, 48.416666667
-16.040000000, 3.427083333
-16.830000000, 0.223958333
-11.600000000, 52.302083333
-16.830000000, 1.734375000
-12.670000000, 27.713541667
-14.560000000, 10.723958333
-12.920000000, 15.281250000
-12.360000000, 13.427083333
-12.290000000, 21.229166667
-14.840000000, 2.640625000
-17.070000000, 1.453125000
-10.980000000, 76.833333333
-10.890000000, 116.239583333
-14.040000000, 6.109375000
-10.100000000, 221.473958333
-13.610000000, 9.177083333
-14.700000000, 4.218750000
-15.190000000, 5.041666667
-12.700000000, 20.812500000
-16.740000000, 0.083333333
-13.770000000, 32.171875000
-11.820000000, 23.729166667
-14.130000000, 25.640625000
-13.780000000, 4.468750000
-10.020000000, 94.046875000
-13.360000000, 35.286458333
-9.950000000, 77.114583333
-13.900000000, 2.984375000
-13.040000000, 16.125000000
-11.760000000, 40.937500000
-14.610000000, 5.364583333
-14.380000000, 5.171875000
-12.200000000, 16.661458333
-15.570000000, 2.286458333
-15.950000000, 5.994791667
-13.390000000, 10.380208333
-10.350000000, 77.062500000
-9.200000000, 171.515625000
-13.170000000, 7.036458333
-13.910000000, 8.187500000
-13.040000000, 16.947916667
-10.830000000, 52.572916667
-15.170000000, 5.005208333
-11.210000000, 48.328125000
-13.630000000, 8.145833333
-15.180000000, 4.270833333
-16.740000000, 2.401041667
-14.290000000, 5.666666667
-11.690000000, 47.625000000
-13.030000000, 14.552083333
-9.900000000, 63.182291667
-11.170000000, 27.218750000
-11.970000000, 35.932291667
-14.860000000, 4.786458333
-15.800000000, 3.614583333
-14.800000000, 7.468750000
-12.890000000, 10.458333333
-13.430000000, 10.661458333
-12.160000000, 13.109375000
-11.810000000, 26.520833333
-11.480000000, 38.651041667
-12.240000000, 50.276041667
-11.910000000, 17.203125000
-12.710000000, 14.828125000
-12.100000000, 30.958333333
-10.460000000, 57.046875000
-14.520000000, 5.000000000
-11.830000000, 53.114583333
-10.860000000, 80.359375000
-14.780000000, 2.182291667
-12.560000000, 14.036458333
-15.630000000, 5.078125000
-12.200000000, 23.906250000
-11.930000000, 36.078125000
-11.100000000, 27.635416667
-11.750000000, 37.411458333
-14.600000000, 7.937500000
-12.740000000, 18.229166667
-13.330000000, 10.963541667
-13.740000000, 11.276041667
-12.920000000, 12.119791667
-9.680000000, 139.739583333
-9.950000000, 42.343750000
-12.690000000, 18.052083333
-10.960000000, 45.234375000
-16.340000000, 1.151041667
-12.290000000, 41.838541667
-8.800000000, 138.343750000
-14.160000000, 16.098958333
-13.390000000, 23.968750000
-9.210000000, 258.005208333
-14.730000000, 5.177083333
-17.080000000, 2.010416667
-10.490000000, 115.625000000
-15.010000000, 5.578125000
-14.470000000, 6.447916667
-15.410000000, 3.223958333
-16.620000000, 3.843750000
-11.510000000, 19.880208333
-13.110000000, 7.609375000
-12.970000000, 28.755208333
-16.180000000, 2.270833333
-14.800000000, 2.692708333
-14.230000000, 4.911458333
-11.940000000, 15.046875000
-13.420000000, 52.447916667
-13.740000000, 4.109375000
-12.440000000, 24.807291667
-14.630000000, 15.083333333
-13.280000000, 7.546875000
-12.040000000, 49.630208333
-14.650000000, 13.166666667
-12.640000000, 11.052083333
-12.930000000, 13.947916667
-10.350000000, 171.536458333
-14.580000000, 18.635416667
-13.620000000, 7.989583333
-17.160000000, 5.380208333
-13.280000000, 12.286458333
-11.270000000, 44.755208333
-10.490000000, 51.859375000
-14.710000000, 3.875000000
-13.280000000, 16.020833333
-10.970000000, 61.666666667
-13.720000000, 12.322916667
-13.600000000, 3.901041667
-14.130000000, 6.166666667
-13.520000000, 4.994791667
-14.060000000, 3.307291667
-14.170000000, 3.651041667
-12.890000000, 10.010416667
-16.130000000, 2.479166667
-10.940000000, 163.515625000
-9.230000000, 370.229166667
-13.240000000, 6.307291667
-10.890000000, 47.911458333
-14.020000000, 9.729166667
-11.630000000, 24.197916667
-12.710000000, 16.052083333
-14.050000000, 16.697916667
-14.160000000, 2.598958333
-15.000000000, 3.135416667
-11.970000000, 22.145833333
-12.810000000, 25.312500000
-11.210000000, 45.755208333
-11.620000000, 48.291666667
-12.740000000, 16.838541667
-14.530000000, 4.682291667
-13.720000000, 9.036458333
-11.610000000, 33.562500000
-8.640000000, 238.531250000
-11.420000000, 16.250000000
-12.880000000, 6.135416667
-9.510000000, 296.302083333
-13.270000000, 27.453125000
-13.330000000, 10.447916667
-11.610000000, 25.593750000
-12.280000000, 19.390625000
-14.010000000, 3.614583333
-13.230000000, 6.286458333
-11.020000000, 42.062500000
-10.710000000, 75.140625000
-15.490000000, 1.729166667
-12.380000000, 23.520833333
-14.680000000, 4.098958333
-11.010000000, 37.942708333
-10.100000000, 115.854166667
-12.290000000, 15.192708333
-12.600000000, 11.177083333
-13.330000000, 10.802083333
-13.440000000, 4.921875000
-9.890000000, 140.635416667
-14.490000000, 3.864583333
-15.250000000, 6.177083333
-10.230000000, 81.593750000
-9.160000000, 155.890625000
-11.330000000, 29.062500000
-13.100000000, 22.588541667
-10.520000000, 52.723958333
-10.770000000, 70.625000000
-9.530000000, 120.494791667
-12.900000000, 11.906250000
-14.820000000, 7.979166667
-12.030000000, 28.739583333
-10.100000000, 148.526041667
-10.390000000, 90.135416667
-12.680000000, 25.822916667
-11.460000000, 43.869791667
-11.660000000, 18.562500000
-13.220000000, 4.427083333
-10.920000000, 79.781250000
-14.180000000, 1.953125000
-10.850000000, 57.989583333
-14.570000000, 3.817708333
-9.530000000, 122.729166667
-11.940000000, 22.802083333
-13.160000000, 16.427083333
-15.790000000, 5.578125000
-11.450000000, 25.291666667
-15.000000000, 5.026041667
-12.740000000, 8.536458333
-11.820000000, 53.614583333
-12.170000000, 29.088541667
-7.500000000, 445.291666667
-12.830000000, 17.515625000
-16.340000000, 1.468750000
-9.490000000, 104.088541667
-15.780000000, 7.494791667
-13.600000000, 23.921875000
-8.670000000, 306.291666667
-10.210000000, 143.020833333
-8.460000000, 470.583333333
-13.790000000, 10.859375000
-10.540000000, 92.895833333
-11.520000000, 21.182291667
-16.340000000, 2.098958333
-17.870000000, 0.484375000
-13.350000000, 33.911458333
-14.910000000, 5.296875000
-11.260000000, 35.510416667
-13.950000000, 4.984375000
-9.510000000, 242.625000000
-11.300000000, 57.911458333
-11.510000000, 12.796875000
-12.310000000, 21.067708333
-12.780000000, 19.223958333
-15.250000000, 2.812500000
-12.000000000, 9.682291667
-14.370000000, 7.390625000
-10.050000000, 42.583333333
-11.360000000, 28.989583333
-10.940000000, 79.333333333
-12.040000000, 30.083333333
-11.600000000, 81.416666667
-10.520000000, 51.239583333
-11.660000000, 21.156250000
-11.750000000, 40.807291667
-16.740000000, 1.796875000
-12.850000000, 11.338541667
-14.120000000, 2.151041667
-13.680000000, 14.734375000
-10.510000000, 88.171875000
-12.390000000, 40.140625000
-12.490000000, 38.640625000
-12.200000000, 18.447916667
-11.360000000, 46.739583333
-17.020000000, 5.343750000
-8.040000000, 556.359375000
-13.540000000, 9.390625000
-13.180000000, 23.218750000
-11.260000000, 39.234375000
-14.710000000, 4.739583333
-13.820000000, 5.677083333
-11.650000000, 60.828125000
-10.900000000, 91.276041667
-12.000000000, 10.973958333
-12.550000000, 25.098958333
-12.070000000, 38.708333333
-13.960000000, 5.203125000
-10.100000000, 101.734375000
-8.550000000, 249.598958333
-15.200000000, 3.286458333
-11.750000000, 36.125000000
-7.800000000, 247.421875000
-12.850000000, 21.239583333
-14.300000000, 5.114583333
-9.370000000, 134.989583333
-11.320000000, 21.416666667
-12.280000000, 18.802083333
-12.430000000, 21.156250000
-14.850000000, 3.640625000
-9.980000000, 82.218750000
-12.970000000, 25.869791667
-10.820000000, 58.015625000
-13.170000000, 21.182291667
-11.890000000, 22.281250000
-12.680000000, 11.421875000
-15.070000000, 2.744791667
-10.510000000, 48.229166667
-14.700000000, 2.895833333
-12.200000000, 12.130208333
-12.170000000, 25.848958333
-14.270000000, 4.062500000
-10.910000000, 45.630208333
-12.780000000, 17.098958333
-10.370000000, 71.322916667
-11.940000000, 28.656250000
-11.750000000, 47.302083333
-8.830000000, 161.276041667
-12.130000000, 12.427083333
-10.320000000, 37.890625000
-15.220000000, 3.213541667
-12.580000000, 17.510416667
-12.290000000, 40.046875000
-16.280000000, 2.062500000
-14.200000000, 10.921875000
-15.100000000, 6.250000000
-11.030000000, 51.937500000
-14.430000000, 6.531250000
-14.610000000, 6.119791667
-15.980000000, 2.671875000
-11.710000000, 30.046875000
-15.330000000, 2.791666667
-11.970000000, 21.994791667
-14.730000000, 6.000000000
-13.100000000, 23.463541667
-14.190000000, 9.354166667
-11.080000000, 26.619791667
-14.230000000, 7.875000000
-11.600000000, 33.598958333
-12.590000000, 19.937500000
-15.950000000, 2.317708333
-11.570000000, 60.932291667
-10.980000000, 56.833333333
-13.060000000, 11.385416667
-15.330000000, 11.177083333
-10.610000000, 44.520833333
-10.820000000, 57.630208333
-9.440000000, 121.572916667
-14.230000000, 2.500000000
-12.830000000, 31.723958333
-14.770000000, 3.614583333
-13.840000000, 8.557291667
-15.400000000, 1.098958333
-12.200000000, 14.119791667
-16.530000000, 2.786458333
-14.760000000, 3.588541667
-11.490000000, 41.984375000
-10.610000000, 30.343750000
-11.100000000, 139.588541667
-11.270000000, 43.447916667
-15.790000000, 2.421875000
-11.600000000, 48.421875000
-11.740000000, 16.598958333
-14.320000000, 6.083333333
-10.520000000, 46.572916667
-12.500000000, 18.593750000
-14.060000000, 4.802083333
-10.470000000, 84.500000000
-16.740000000, 1.359375000
-11.160000000, 62.270833333
-15.990000000, 3.630208333
-11.000000000, 49.651041667
-10.560000000, 61.625000000
-11.220000000, 21.046875000
-10.060000000, 118.000000000
-12.130000000, 22.093750000
-11.720000000, 29.010416667
-16.110000000, 1.140625000
-11.430000000, 47.729166667
-11.940000000, 27.901041667
-14.120000000, 2.942708333
-12.870000000, 15.020833333
-11.050000000, 50.276041667
-12.530000000, 13.552083333
-7.920000000, 388.593750000
-12.890000000, 11.125000000
-13.220000000, 7.921875000
-10.070000000, 58.781250000
-11.850000000, 73.598958333
-13.630000000, 15.901041667
-13.130000000, 7.526041667
-14.440000000, 15.406250000
-14.240000000, 5.640625000
-7.800000000, 618.260416667
-15.120000000, 4.994791667
-13.210000000, 9.671875000
-11.750000000, 43.322916667
-11.260000000, 28.239583333
-13.860000000, 37.067708333
-15.300000000, 6.031250000
-9.210000000, 174.427083333
-11.330000000, 27.739583333
-17.190000000, 6.000000000
-15.250000000, 3.984375000
-13.950000000, 9.296875000
-12.460000000, 47.208333333
-12.150000000, 29.005208333
-14.190000000, 6.395833333
-14.520000000, 4.468750000
-12.450000000, 26.406250000
-10.820000000, 57.395833333
-14.180000000, 2.640625000
-14.420000000, 9.536458333
-14.470000000, 7.286458333
-12.240000000, 8.447916667
-16.410000000, 1.354166667
-14.290000000, 10.687500000
-13.930000000, 4.223958333
-12.270000000, 27.192708333
-11.880000000, 37.401041667
-12.220000000, 17.130208333
-10.440000000, 34.703125000
-16.200000000, 0.208333333
-15.320000000, 3.286458333
-13.820000000, 11.208333333
-7.920000000, 441.270833333
-12.880000000, 10.786458333
-11.900000000, 56.067708333
-15.400000000, 3.468750000
-10.790000000, 29.984375000
-12.500000000, 28.828125000
-11.260000000, 33.250000000
-15.360000000, 4.307291667
-13.380000000, 9.890625000
-7.800000000, 444.010416667
-9.180000000, 283.177083333
-14.220000000, 3.510416667
-10.230000000, 40.937500000
-11.610000000, 36.963541667
-14.960000000, 3.036458333
-15.270000000, 4.890625000
-12.840000000, 9.838541667
-10.970000000, 27.322916667
-12.890000000, 10.859375000
-13.820000000, 4.270833333
-12.680000000, 30.447916667
-14.080000000, 7.921875000
-15.540000000, 4.015625000
-13.230000000, 21.296875000
-13.280000000, 26.177083333
-12.790000000, 22.562500000
-13.570000000, 9.729166667
-14.560000000, 3.072916667
-12.550000000, 26.401041667
-10.340000000, 31.770833333
-8.460000000, 663.291666667
-11.010000000, 74.723958333
-13.310000000, 17.958333333
-11.640000000, 65.921875000
-9.340000000, 165.786458333
-13.910000000, 2.947916667
-11.910000000, 29.067708333
-10.210000000, 61.406250000
-10.650000000, 41.395833333
-14.500000000, 5.276041667
-10.450000000, 87.265625000
-11.980000000, 21.984375000
-14.310000000, 15.333333333
-7.380000000, 388.500000000
-10.660000000, 38.536458333
-11.850000000, 55.906250000
-12.180000000, 37.604166667
-14.320000000, 3.494791667
-14.510000000, 5.791666667
-13.680000000, 11.984375000
-12.660000000, 15.807291667
-15.400000000, 2.994791667
-10.610000000, 83.307291667
-10.970000000, 51.958333333
-10.770000000, 59.057291667
-14.310000000, 6.312500000
-11.170000000, 73.005208333
-14.520000000, 5.703125000
-9.910000000, 149.119791667
-13.580000000, 13.458333333
-12.820000000, 23.526041667
-12.620000000, 36.239583333
-14.450000000, 3.895833333
-9.460000000, 178.786458333
-12.080000000, 34.088541667
-15.170000000, 10.192708333
-14.560000000, 2.713541667
-14.320000000, 11.208333333
-12.500000000, 14.536458333
-8.550000000, 212.078125000
-8.760000000, 434.755208333
-12.200000000, 26.177083333
-15.100000000, 4.531250000
-12.900000000, 14.729166667
-15.100000000, 4.739583333
-10.160000000, 127.625000000
-12.340000000, 26.187500000
-12.950000000, 11.052083333
-12.570000000, 18.510416667
-13.550000000, 9.651041667
-13.840000000, 7.390625000
-13.660000000, 20.802083333
-13.840000000, 4.562500000
-13.650000000, 21.697916667
-10.210000000, 57.651041667
-12.940000000, 14.843750000
-12.140000000, 11.640625000
-11.750000000, 39.192708333
-14.300000000, 4.291666667
-16.720000000, 4.776041667
-11.000000000, 45.697916667
-14.130000000, 3.322916667
-11.220000000, 151.843750000
-17.800000000, 1.395833333
-10.510000000, 46.026041667
-12.720000000, 9.755208333
-14.550000000, 2.208333333
-12.050000000, 31.114583333
-8.460000000, 660.479166667
-14.950000000, 4.296875000
-14.650000000, 6.729166667
-13.770000000, 22.192708333
-13.370000000, 13.656250000
-12.790000000, 10.494791667
-11.210000000, 49.338541667
-12.880000000, 14.640625000
-12.780000000, 16.848958333
-15.250000000, 7.265625000
-13.390000000, 8.442708333
-15.840000000, 2.276041667
-7.920000000, 620.161458333
-13.490000000, 12.375000000
-13.730000000, 21.765625000
-12.140000000, 23.031250000
-10.040000000, 116.468750000
-7.920000000, 496.416666667
-12.730000000, 22.026041667
-11.710000000, 38.963541667
-13.180000000, 16.333333333
-12.590000000, 11.645833333
-17.230000000, 2.041666667
-7.500000000, 295.255208333
-11.870000000, 17.151041667
-8.340000000, 158.197916667
-10.230000000, 113.406250000
-12.500000000, 41.468750000
-10.370000000, 90.541666667
-11.760000000, 30.479166667
-11.920000000, 22.609375000
-15.100000000, 7.328125000
-10.350000000, 86.354166667
-11.450000000, 31.104166667
-10.790000000, 174.265625000
-12.290000000, 13.734375000
-17.520000000, 1.781250000
-11.920000000, 28.895833333
-14.070000000, 10.161458333
-10.740000000, 47.682291667
-16.350000000, 4.145833333
-11.930000000, 33.864583333
-13.670000000, 4.526041667
-13.390000000, 25.348958333
-10.680000000, 80.776041667
-11.760000000, 28.713541667
-11.750000000, 49.947916667
-10.780000000, 99.682291667
-12.720000000, 20.656250000
-12.390000000, 14.447916667
-14.050000000, 8.729166667
-11.800000000, 26.005208333
-11.220000000, 35.697916667
-14.510000000, 4.848958333
-13.730000000, 5.666666667
-15.580000000, 1.895833333
-13.570000000, 3.276041667
-13.190000000, 15.817708333
-9.620000000, 120.406250000
-11.160000000, 23.057291667
-14.300000000, 3.302083333
-14.230000000, 6.213541667
-12.080000000, 45.822916667
-11.270000000, 21.531250000
-15.890000000, 0.864583333
-15.500000000, 6.052083333
-14.560000000, 5.072916667
-15.830000000, 9.177083333
-12.160000000, 40.640625000
-18.750000000, 0.588541667
-12.490000000, 26.526041667
-10.440000000, 36.182291667
-11.800000000, 25.192708333
-8.370000000, 392.989583333
-18.030000000, 0.588541667
-11.100000000, 41.406250000
-13.820000000, 3.953125000
-10.840000000, 68.291666667
-12.400000000, 16.895833333
-13.670000000, 5.739583333
-15.080000000, 4.510416667
-11.980000000, 24.109375000
-10.100000000, 142.119791667
-13.760000000, 5.744791667
-14.060000000, 5.880208333
-15.410000000, 6.328125000
-16.340000000, 1.302083333
-10.170000000, 85.484375000
-13.930000000, 23.343750000
-10.820000000, 58.229166667
-8.550000000, 227.109375000
-13.730000000, 6.010416667
-13.290000000, 8.447916667
-10.720000000, 50.786458333
-11.020000000, 21.942708333
-11.500000000, 24.083333333
-10.770000000, 36.041666667
-12.830000000, 12.473958333
-12.430000000, 19.526041667
-15.620000000, 5.166666667
-12.500000000, 28.718750000
-14.550000000, 13.562500000
-12.900000000, 22.526041667
-11.350000000, 37.828125000
-12.890000000, 21.869791667
-12.880000000, 16.156250000
-11.860000000, 42.156250000
-14.300000000, 5.411458333
-13.500000000, 9.604166667
-10.740000000, 48.838541667
-18.350000000, 1.854166667
-8.620000000, 332.625000000
-14.140000000, 5.458333333
-13.210000000, 11.406250000
-9.550000000, 83.744791667
-15.110000000, 8.520833333
-16.100000000, 3.828125000
-12.930000000, 12.281250000
-11.400000000, 26.031250000
-12.550000000, 18.343750000
-14.210000000, 16.932291667
-15.340000000, 3.531250000
-14.560000000, 18.651041667
-11.880000000, 18.072916667
-8.620000000, 227.520833333
-13.130000000, 13.776041667
-11.850000000, 58.625000000
-14.840000000, 4.427083333
-11.970000000, 23.687500000
-12.270000000, 27.598958333
-13.570000000, 4.317708333
-17.630000000, 2.697916667
-9.670000000, 78.526041667
-12.150000000, 35.447916667
-11.350000000, 16.562500000
-10.460000000, 65.640625000
-11.750000000, 57.760416667
-10.520000000, 83.234375000
-15.350000000, 3.500000000
-15.130000000, 3.015625000
-16.920000000, 1.895833333
-11.430000000, 23.432291667
-13.280000000, 5.875000000
-16.120000000, 1.072916667
-14.780000000, 5.703125000
-12.650000000, 15.411458333
-13.160000000, 5.942708333
-11.990000000, 30.567708333
-11.100000000, 23.484375000
-12.490000000, 34.317708333
-10.370000000, 49.953125000
-11.530000000, 43.276041667
-13.570000000, 7.000000000
-13.730000000, 8.031250000
-11.980000000, 55.125000000
-10.430000000, 51.614583333
-15.510000000, 2.437500000
-15.080000000, 3.401041667
-12.750000000, 12.875000000
-12.480000000, 22.963541667
-9.860000000, 139.437500000
-12.500000000, 14.421875000
-11.490000000, 28.239583333
-12.040000000, 20.046875000
-13.030000000, 21.416666667
-12.910000000, 15.739583333
-17.320000000, 1.296875000
-14.160000000, 7.307291667
-10.330000000, 90.864583333
-13.230000000, 12.005208333
-13.180000000, 12.822916667
-11.880000000, 33.364583333
-11.420000000, 20.088541667
-15.740000000, 1.640625000
-12.750000000, 29.145833333
-11.960000000, 16.812500000
-13.820000000, 12.052083333
-12.710000000, 20.968750000
-12.690000000, 19.442708333
-12.180000000, 30.187500000
-11.000000000, 72.140625000
-10.210000000, 109.609375000
-12.200000000, 45.651041667
-9.650000000, 191.177083333
-11.060000000, 61.343750000
-15.240000000, 2.020833333
-12.300000000, 10.453125000
-10.960000000, 42.239583333
-11.660000000, 13.619791667
-15.990000000, 5.703125000
-12.900000000, 9.203125000
-12.750000000, 31.333333333
-7.500000000, 575.348958333
-16.740000000, 1.166666667
-13.040000000, 10.401041667
-9.530000000, 68.260416667
-11.450000000, 65.598958333
-13.290000000, 10.625000000
-10.340000000, 75.380208333
-11.920000000, 25.098958333
-12.490000000, 48.546875000
-11.490000000, 60.515625000
-14.610000000, 6.250000000
-13.030000000, 6.864583333
-11.500000000, 15.223958333
-12.110000000, 47.026041667
-14.210000000, 21.380208333
-14.840000000, 4.390625000
-8.040000000, 602.270833333
-14.300000000, 3.781250000
-13.620000000, 10.932291667
-13.660000000, 6.703125000
-12.550000000, 26.427083333
-10.760000000, 56.703125000
-11.220000000, 28.484375000
-12.340000000, 43.000000000
-12.290000000, 19.984375000
-11.400000000, 33.635416667
-12.610000000, 21.484375000
-10.440000000, 62.562500000
-10.520000000, 53.656250000
-11.760000000, 25.572916667
-12.530000000, 87.567708333
-13.590000000, 8.906250000
-12.320000000, 45.697916667
-13.730000000, 4.119791667
-11.100000000, 120.171875000
-12.550000000, 13.708333333
-14.560000000, 6.197916667
-14.780000000, 3.687500000
-14.630000000, 4.218750000
-11.510000000, 35.723958333
-13.790000000, 8.083333333
-10.760000000, 26.765625000
-14.560000000, 5.380208333
-11.900000000, 40.234375000
-12.470000000, 26.385416667
-11.970000000, 22.947916667
-13.390000000, 11.401041667
-12.950000000, 15.833333333
-13.340000000, 16.489583333
