@RELATION PBDNN

@ATTRIBUTE NN1	numeric
@ATTRIBUTE class	numeric

@DATA
-12.590000000, 1917.921875000
-16.270000000, 765.026041667
-14.120000000, 720.958333333
-14.620000000, 735.067708333
-9.790000000, 5711.536458333
-11.880000000, 2909.125000000
-11.420000000, 2022.989583333
-12.430000000, 1954.427083333
-15.320000000, 808.437500000
-12.640000000, 2236.588541667
-16.460000000, 472.276041667
-10.090000000, 5212.244791667
-13.280000000, 1700.635416667
-11.920000000, 2208.651041667
-11.320000000, 2641.546875000
-11.510000000, 2921.348958333
-13.730000000, 1117.661458333
-15.090000000, 569.375000000
-10.650000000, 3874.817708333
-14.680000000, 910.244791667
-9.650000000, 6452.432291667
-8.500000000, 9447.203125000
-11.970000000, 2127.010416667
-12.030000000, 2551.458333333
-14.450000000, 669.604166667
-12.970000000, 2360.682291667
-12.280000000, 2184.536458333
-11.590000000, 2723.697916667
-13.310000000, 2113.005208333
-10.680000000, 4312.854166667
-12.550000000, 1695.020833333
-10.040000000, 4391.942708333
-11.870000000, 2548.130208333
-15.270000000, 1012.338541667
-12.140000000, 2546.234375000
-13.930000000, 964.973958333
-11.250000000, 3349.593750000
-12.880000000, 1374.776041667
-13.040000000, 1662.906250000
-12.290000000, 2855.130208333
-13.860000000, 1099.369791667
-10.720000000, 3650.458333333
-12.020000000, 3354.072916667
-13.110000000, 1775.552083333
-14.160000000, 1849.447916667
-13.390000000, 2128.583333333
-10.920000000, 4550.760416667
-11.610000000, 2882.098958333
-11.560000000, 2549.614583333
-16.590000000, 382.302083333
-10.320000000, 5146.000000000
-15.250000000, 919.921875000
-12.460000000, 1906.687500000
-10.960000000, 3919.484375000
-15.090000000, 537.463541667
-9.250000000, 6757.213541667
-12.640000000, 2619.765625000
-13.630000000, 1990.322916667
-12.790000000, 2134.791666667
-12.500000000, 1942.567708333
-9.530000000, 8081.442708333
-14.420000000, 973.890625000
-14.850000000, 1004.598958333
-16.240000000, 543.203125000
-10.440000000, 3389.541666667
-12.200000000, 2069.364583333
-13.950000000, 1075.338541667
-15.800000000, 542.807291667
-16.580000000, 445.463541667
-13.170000000, 1166.109375000
-14.130000000, 1400.973958333
-8.550000000, 9412.703125000
-11.710000000, 3852.854166667
-10.770000000, 5040.031250000
-13.490000000, 1274.307291667
-17.080000000, 437.489583333
-7.920000000, 16681.354166667
-15.960000000, 541.442708333
-11.640000000, 3815.182291667
-14.520000000, 711.385416667
-13.020000000, 3545.567708333
-12.700000000, 2502.630208333
-13.180000000, 2256.000000000
-11.440000000, 2629.901041667
-15.550000000, 521.333333333
-11.500000000, 2708.437500000
-11.420000000, 2500.515625000
-8.780000000, 7275.572916667
-14.960000000, 930.104166667
-15.040000000, 766.739583333
-13.280000000, 1908.812500000
-12.780000000, 2222.713541667
-14.170000000, 888.781250000
-13.710000000, 1095.791666667
-11.770000000, 2235.161458333
-16.280000000, 599.338541667
-11.330000000, 2629.338541667
-11.490000000, 3492.286458333
-11.970000000, 2647.093750000
-12.850000000, 2101.109375000
-11.420000000, 5764.729166667
-9.480000000, 5620.619791667
-11.740000000, 4404.489583333
-15.490000000, 473.192708333
-11.660000000, 3911.583333333
-12.570000000, 2024.296875000
-14.090000000, 796.010416667
-12.200000000, 2317.500000000
-12.590000000, 2156.484375000
-10.520000000, 4200.229166667
-11.750000000, 3132.062500000
-12.780000000, 1160.182291667
-10.020000000, 6563.598958333
-15.560000000, 470.260416667
-10.740000000, 3072.052083333
-13.630000000, 2039.125000000
-14.010000000, 1111.364583333
-12.480000000, 1959.421875000
-13.050000000, 1969.057291667
-11.240000000, 4073.723958333
-9.320000000, 6715.776041667
-11.990000000, 2303.901041667
-11.430000000, 2508.994791667
-10.960000000, 2654.619791667
-13.780000000, 1955.354166667
-12.060000000, 3077.307291667
-17.140000000, 378.770833333
-15.950000000, 874.536458333
-11.220000000, 4884.598958333
-12.080000000, 2757.828125000
-11.700000000, 3908.135416667
-10.190000000, 6048.796875000
-13.390000000, 2133.265625000
-10.660000000, 3088.166666667
-13.720000000, 1326.859375000
-11.310000000, 2659.567708333
-13.670000000, 1138.755208333
-10.780000000, 5636.973958333
-16.290000000, 604.760416667
-11.230000000, 4400.406250000
-12.250000000, 2628.218750000
-8.340000000, 18841.843750000
-13.740000000, 1057.677083333
-15.060000000, 635.505208333
-12.550000000, 1889.937500000
-13.460000000, 2378.593750000
-11.900000000, 2994.916666667
-15.020000000, 992.645833333
-11.520000000, 3625.203125000
-14.370000000, 699.369791667
-15.690000000, 735.447916667
-12.820000000, 1707.010416667
-10.820000000, 4909.932291667
-14.160000000, 900.828125000
-13.560000000, 1340.380208333
-7.800000000, 15311.067708333
-11.900000000, 3879.104166667
-11.460000000, 3202.208333333
-10.370000000, 4358.895833333
-11.160000000, 2505.119791667
-13.040000000, 2055.750000000
-11.930000000, 3003.640625000
-14.450000000, 783.927083333
-10.210000000, 3925.052083333
-11.210000000, 3745.807291667
-12.360000000, 1454.109375000
-14.780000000, 690.640625000
-8.620000000, 11498.968750000
-18.420000000, 235.750000000
-14.520000000, 689.312500000
-11.080000000, 2623.947916667
-16.830000000, 337.942708333
-14.510000000, 634.536458333
-13.690000000, 1240.968750000
-12.830000000, 2280.432291667
-8.320000000, 14792.432291667
-14.610000000, 1115.270833333
-13.170000000, 1779.500000000
-12.320000000, 2700.343750000
-11.100000000, 5838.343750000
-12.270000000, 3434.333333333
-10.910000000, 3768.369791667
-14.240000000, 948.463541667
-12.590000000, 1800.447916667
-14.480000000, 1139.645833333
-12.760000000, 1204.427083333
-15.010000000, 852.666666667
-12.940000000, 1416.130208333
-15.060000000, 835.203125000
-14.300000000, 1013.500000000
-13.110000000, 2468.359375000
-13.160000000, 2491.807291667
-14.510000000, 743.182291667
-15.300000000, 591.182291667
-12.380000000, 2669.223958333
-10.790000000, 4940.250000000
-10.650000000, 6126.213541667
-10.830000000, 4666.151041667
-13.530000000, 1052.802083333
-14.010000000, 979.286458333
-13.500000000, 1074.973958333
-14.050000000, 1357.572916667
-14.110000000, 1032.505208333
-11.900000000, 3380.375000000
-12.300000000, 1400.401041667
-8.620000000, 9379.192708333
-15.420000000, 481.453125000
-15.060000000, 767.192708333
-11.890000000, 2915.046875000
-12.170000000, 2197.713541667
-10.540000000, 5223.671875000
-14.830000000, 854.968750000
-12.000000000, 2144.973958333
-15.460000000, 600.557291667
-12.590000000, 2062.208333333
-9.160000000, 5779.432291667
-15.360000000, 710.395833333
-12.390000000, 2702.223958333
-13.540000000, 1265.432291667
-15.550000000, 458.239583333
-9.760000000, 8485.880208333
-13.430000000, 1033.203125000
-14.660000000, 801.744791667
-10.370000000, 4817.854166667
-11.590000000, 4423.442708333
-7.380000000, 13352.348958333
-12.630000000, 1349.046875000
-9.620000000, 8168.828125000
-12.900000000, 2545.135416667
-11.270000000, 4084.229166667
-11.350000000, 1937.869791667
-13.720000000, 1278.744791667
-12.580000000, 2372.890625000
-13.840000000, 1188.031250000
-15.640000000, 690.739583333
-14.720000000, 1406.364583333
-11.630000000, 3015.260416667
-11.900000000, 3162.640625000
-12.620000000, 2837.046875000
-12.600000000, 1937.958333333
-10.900000000, 5625.458333333
-13.760000000, 1111.890625000
-11.410000000, 4992.406250000
-11.720000000, 3206.010416667
-15.060000000, 543.583333333
-10.730000000, 3740.854166667
-12.690000000, 1744.932291667
-11.210000000, 3622.750000000
-12.970000000, 2412.369791667
-12.200000000, 2252.041666667
-11.220000000, 3436.729166667
-14.240000000, 999.614583333
-10.210000000, 4123.479166667
-14.840000000, 767.567708333
-13.170000000, 1920.223958333
-12.590000000, 1963.791666667
-13.590000000, 2107.171875000
-11.050000000, 3364.942708333
-13.540000000, 1545.484375000
-15.110000000, 729.755208333
-11.450000000, 2941.166666667
-15.750000000, 918.244791667
-12.850000000, 1992.145833333
-14.610000000, 1130.901041667
-12.100000000, 1961.484375000
-12.500000000, 1862.479166667
-13.220000000, 1519.682291667
-12.160000000, 2952.708333333
-13.330000000, 1717.937500000
-9.510000000, 11156.687500000
-16.340000000, 330.786458333
-11.520000000, 3518.171875000
-12.880000000, 2313.229166667
-15.800000000, 518.880208333
-15.060000000, 794.625000000
-13.600000000, 2272.838541667
-8.040000000, 17566.390625000
-11.100000000, 5101.432291667
-15.060000000, 798.333333333
-15.990000000, 843.630208333
-13.740000000, 1428.713541667
-13.740000000, 1085.463541667
-17.080000000, 434.937500000
-11.850000000, 2246.916666667
-15.900000000, 818.119791667
-12.780000000, 2283.270833333
-8.780000000, 7930.833333333
-12.110000000, 3326.302083333
-13.270000000, 2270.291666667
-13.630000000, 1715.770833333
-11.570000000, 4193.057291667
-12.700000000, 2587.119791667
-18.190000000, 367.171875000
-10.380000000, 6129.380208333
-10.940000000, 4213.265625000
-11.450000000, 4193.333333333
-18.190000000, 343.583333333
-14.710000000, 866.062500000
-9.490000000, 8198.557291667
-11.530000000, 3804.489583333
-12.720000000, 2179.520833333
-12.050000000, 1890.026041667
-14.320000000, 979.000000000
-9.760000000, 7343.067708333
-12.530000000, 3073.234375000
-11.320000000, 2597.406250000
-15.800000000, 502.942708333
-11.970000000, 2085.052083333
-7.380000000, 14990.979166667
-12.300000000, 1988.729166667
-12.120000000, 1884.083333333
-11.060000000, 4292.255208333
-13.780000000, 2016.901041667
-15.180000000, 509.416666667
-16.110000000, 602.739583333
-12.030000000, 2406.135416667
-11.620000000, 3475.187500000
-11.310000000, 3303.182291667
-11.500000000, 2647.489583333
-15.570000000, 519.588541667
-11.100000000, 3231.765625000
-12.430000000, 1855.125000000
-12.780000000, 2316.572916667
-11.750000000, 2713.307291667
-12.050000000, 1888.708333333
-11.960000000, 2176.484375000
-15.790000000, 630.229166667
-13.490000000, 1372.119791667
-10.590000000, 4364.463541667
-14.370000000, 1013.421875000
-16.900000000, 352.401041667
-12.550000000, 2554.817708333
-12.300000000, 1419.739583333
-13.520000000, 1095.755208333
-10.880000000, 5894.833333333
-7.500000000, 13328.489583333
-14.960000000, 739.151041667
-14.070000000, 1408.338541667
-13.140000000, 2219.463541667
-11.800000000, 3445.755208333
-12.500000000, 1727.671875000
-13.540000000, 1398.911458333
-15.820000000, 516.718750000
-13.440000000, 1107.364583333
-12.680000000, 1796.786458333
-16.750000000, 416.114583333
-11.750000000, 3269.859375000
-12.610000000, 1635.614583333
-14.160000000, 1026.796875000
-12.110000000, 2464.302083333
-11.750000000, 2926.776041667
-14.400000000, 1084.010416667
-15.950000000, 689.244791667
-12.240000000, 1566.135416667
-9.090000000, 6806.588541667
-12.180000000, 2949.625000000
-10.770000000, 4915.484375000
-14.950000000, 855.609375000
-14.470000000, 925.927083333
-10.940000000, 7231.208333333
-13.160000000, 1927.359375000
-14.710000000, 1045.796875000
-12.330000000, 2036.229166667
-12.310000000, 2570.718750000
-10.960000000, 2760.671875000
-14.300000000, 695.588541667
-11.750000000, 3640.833333333
-11.410000000, 3520.916666667
-14.450000000, 728.984375000
-12.180000000, 2611.380208333
-12.000000000, 1514.500000000
-12.330000000, 1824.255208333
-13.900000000, 804.911458333
-10.380000000, 4056.927083333
-11.730000000, 3291.385416667
-15.710000000, 650.098958333
-11.150000000, 4448.557291667
-12.100000000, 1956.651041667
-10.260000000, 4116.979166667
-12.480000000, 2790.807291667
-16.070000000, 918.036458333
-12.720000000, 2297.557291667
-12.130000000, 2579.911458333
-11.490000000, 3296.088541667
-14.190000000, 1200.182291667
-10.720000000, 4918.687500000
-15.090000000, 705.859375000
-13.330000000, 1399.130208333
-11.450000000, 2274.348958333
-15.240000000, 983.942708333
-13.720000000, 1323.906250000
-13.350000000, 2383.182291667
-11.210000000, 2816.395833333
-12.050000000, 2245.843750000
-12.460000000, 1863.359375000
-13.360000000, 1277.630208333
-11.720000000, 2333.333333333
-12.200000000, 1917.713541667
-14.320000000, 1528.406250000
-12.450000000, 2114.932291667
-12.930000000, 1362.989583333
-14.470000000, 1167.161458333
-12.700000000, 2129.229166667
-11.960000000, 2170.942708333
-14.520000000, 1018.250000000
-17.860000000, 393.109375000
-16.900000000, 328.494791667
-14.390000000, 1167.614583333
-14.080000000, 1134.890625000
-16.570000000, 776.500000000
-14.120000000, 707.875000000
-12.500000000, 1669.171875000
-11.880000000, 2877.979166667
-9.530000000, 7091.536458333
-15.680000000, 525.817708333
-13.330000000, 1595.088541667
-14.590000000, 826.442708333
-13.150000000, 1137.682291667
-16.120000000, 420.765625000
-14.390000000, 988.114583333
-10.820000000, 4456.296875000
-10.970000000, 4470.661458333
-16.500000000, 359.968750000
-12.640000000, 1988.015625000
-13.770000000, 1205.151041667
-15.100000000, 780.807291667
-10.870000000, 3731.203125000
-14.550000000, 757.875000000
-13.770000000, 1772.364583333
-13.580000000, 1335.687500000
-12.490000000, 2342.380208333
-16.380000000, 482.609375000
-10.680000000, 5437.078125000
-11.550000000, 3665.145833333
-12.290000000, 1753.270833333
-10.170000000, 5438.687500000
-13.560000000, 1193.098958333
-15.100000000, 929.213541667
-12.510000000, 2228.369791667
-10.460000000, 5275.802083333
-10.700000000, 4889.786458333
-12.770000000, 2116.260416667
-12.430000000, 2247.135416667
-10.430000000, 6342.291666667
-13.520000000, 1133.921875000
-10.330000000, 5179.166666667
-14.230000000, 761.364583333
-12.330000000, 2813.593750000
-16.350000000, 512.151041667
-13.480000000, 1329.026041667
-13.900000000, 1429.213541667
-15.020000000, 789.229166667
-13.560000000, 2543.942708333
-11.350000000, 2384.901041667
-14.460000000, 1576.958333333
-14.800000000, 1212.010416667
-14.500000000, 800.276041667
-14.380000000, 1112.468750000
-12.380000000, 1982.885416667
-10.100000000, 7546.463541667
-15.890000000, 691.052083333
-10.210000000, 6439.848958333
-12.180000000, 3015.031250000
-12.840000000, 2441.234375000
-12.790000000, 1990.177083333
-13.370000000, 1798.880208333
-11.320000000, 3528.776041667
-12.500000000, 1724.421875000
-16.120000000, 571.317708333
-10.490000000, 3630.104166667
-11.360000000, 2791.338541667
-14.230000000, 724.692708333
-8.550000000, 10378.135416667
-13.990000000, 723.125000000
-12.270000000, 3276.921875000
-12.950000000, 1865.796875000
-13.660000000, 1375.635416667
-12.100000000, 3128.359375000
-15.470000000, 474.901041667
-10.620000000, 4499.187500000
-11.810000000, 2634.546875000
-9.620000000, 7863.343750000
-13.290000000, 1879.572916667
-12.620000000, 1579.395833333
-9.550000000, 6144.286458333
-17.130000000, 287.317708333
-12.380000000, 1492.723958333
-17.860000000, 428.828125000
-11.570000000, 3344.598958333
-12.780000000, 2119.213541667
-10.650000000, 3927.411458333
-10.350000000, 8197.401041667
-12.360000000, 2446.244791667
-13.550000000, 1389.515625000
-12.500000000, 2894.223958333
-12.880000000, 2516.875000000
-14.470000000, 686.765625000
-15.800000000, 543.526041667
-16.360000000, 446.041666667
-9.930000000, 6130.921875000
-14.520000000, 856.838541667
-10.860000000, 3040.244791667
-13.760000000, 1187.265625000
-17.520000000, 423.385416667
-19.150000000, 230.270833333
-16.740000000, 296.057291667
-12.220000000, 2020.145833333
-8.550000000, 11441.567708333
-13.140000000, 2270.057291667
-14.560000000, 1194.781250000
-13.390000000, 1246.708333333
-11.980000000, 2550.760416667
-12.270000000, 2817.843750000
-12.200000000, 2200.031250000
-12.710000000, 1574.114583333
-11.100000000, 2940.781250000
-14.560000000, 1109.515625000
-13.160000000, 1232.020833333
-10.490000000, 4051.062500000
-12.220000000, 1834.197916667
-13.670000000, 968.807291667
-11.500000000, 3115.130208333
-14.510000000, 766.031250000
-11.770000000, 3371.927083333
-15.980000000, 576.375000000
-15.250000000, 1076.593750000
-13.440000000, 1265.000000000
-12.140000000, 2492.416666667
-13.410000000, 1063.520833333
-12.840000000, 2179.333333333
-12.530000000, 1661.901041667
-13.030000000, 1239.723958333
-16.110000000, 548.791666667
-12.350000000, 2055.416666667
-16.040000000, 504.755208333
-12.920000000, 2486.536458333
-7.800000000, 18487.786458333
-13.830000000, 2029.645833333
-13.060000000, 2315.161458333
-12.280000000, 1937.890625000
-11.450000000, 4095.953125000
-12.720000000, 1625.036458333
-11.380000000, 3329.895833333
-11.810000000, 2534.531250000
-15.620000000, 540.817708333
-10.970000000, 3006.078125000
-13.780000000, 809.677083333
-12.850000000, 1832.208333333
-7.920000000, 17352.291666667
-9.340000000, 8888.187500000
-14.130000000, 2234.156250000
-13.310000000, 1352.942708333
-12.300000000, 1404.916666667
-15.790000000, 608.734375000
-13.760000000, 1247.838541667
-13.410000000, 1361.244791667
-12.890000000, 1531.864583333
-11.220000000, 4820.927083333
-11.710000000, 3331.010416667
-16.290000000, 518.151041667
-15.180000000, 1013.958333333
-9.580000000, 9722.692708333
-14.250000000, 1049.291666667
-12.040000000, 3734.645833333
-13.220000000, 1224.255208333
-12.780000000, 2571.239583333
-12.900000000, 1543.453125000
-13.470000000, 1626.078125000
-10.560000000, 4055.885416667
-16.720000000, 730.171875000
-13.580000000, 1527.885416667
-16.100000000, 489.552083333
-12.970000000, 4207.390625000
-13.290000000, 1250.968750000
-8.640000000, 10941.755208333
-15.070000000, 810.989583333
-10.330000000, 4373.463541667
-8.080000000, 12115.718750000
-10.380000000, 4996.942708333
-14.700000000, 783.796875000
-13.630000000, 1841.666666667
-12.090000000, 3254.526041667
-10.210000000, 6787.395833333
-15.510000000, 682.729166667
-12.160000000, 3142.515625000
-11.470000000, 2349.057291667
-13.980000000, 1596.713541667
-14.460000000, 1180.411458333
-13.710000000, 987.994791667
-16.340000000, 306.630208333
-15.790000000, 452.447916667
-11.940000000, 2491.796875000
-9.510000000, 11487.250000000
-13.230000000, 1659.276041667
-12.500000000, 1936.828125000
-13.280000000, 1234.536458333
-14.120000000, 1015.880208333
-10.340000000, 2847.244791667
-12.580000000, 3841.197916667
